O2(1)+O=O2(3)+O:2.2289e-11,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(7)+O:2.2264e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(8)+O:2.3940e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(9)+O:2.2231e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(10)+O:2.3676e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(13)+O:2.0988e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(14)+O:3.4734e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(15)+O:2.5215e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(16)+O:3.0143e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(18)+O:8.5923e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(19)+O:2.4010e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(20)+O:4.7708e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(21)+O:6.2354e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(22)+O:1.2972e-11,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(24)+O:3.4107e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(25)+O:2.5023e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(26)+O:3.0196e-11,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(28)+O:4.0054e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(34)+O:8.3433e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(35)+O:1.1990e-10,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(1)+O:6.0211e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(3)+O:1.8119e-11,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(4)+O:5.0954e-12,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(6)+O:5.7969e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(7)+O:1.7553e-13,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(8)+O:1.4604e-13,+0.0000E+00,+0.0000E+00,5
