O2(1)+O=O+O+O:3.1190e-12,+0.0000E+00,+0.0000E+00,2
O2(2)+O=O+O+O:3.4425e-12,+0.0000E+00,+0.0000E+00,2
O2(3)+O=O+O+O:4.1664e-12,+0.0000E+00,+0.0000E+00,2
O2(4)+O=O+O+O:4.6665e-12,+0.0000E+00,+0.0000E+00,2
O2(5)+O=O+O+O:5.6134e-12,+0.0000E+00,+0.0000E+00,2
O2(6)+O=O+O+O:6.7258e-12,+0.0000E+00,+0.0000E+00,2
O2(7)+O=O+O+O:7.8111e-12,+0.0000E+00,+0.0000E+00,2
O2(8)+O=O+O+O:9.3930e-12,+0.0000E+00,+0.0000E+00,2
O2(9)+O=O+O+O:1.1397e-11,+0.0000E+00,+0.0000E+00,2
O2(10)+O=O+O+O:1.3995e-11,+0.0000E+00,+0.0000E+00,2
O2(11)+O=O+O+O:1.6523e-11,+0.0000E+00,+0.0000E+00,2
O2(12)+O=O+O+O:1.9835e-11,+0.0000E+00,+0.0000E+00,2
O2(13)+O=O+O+O:2.3756e-11,+0.0000E+00,+0.0000E+00,2
O2(14)+O=O+O+O:2.9004e-11,+0.0000E+00,+0.0000E+00,2
O2(15)+O=O+O+O:3.5527e-11,+0.0000E+00,+0.0000E+00,2
O2(16)+O=O+O+O:4.3480e-11,+0.0000E+00,+0.0000E+00,2
O2(17)+O=O+O+O:5.2536e-11,+0.0000E+00,+0.0000E+00,2
O2(18)+O=O+O+O:6.4203e-11,+0.0000E+00,+0.0000E+00,2
O2(19)+O=O+O+O:8.0295e-11,+0.0000E+00,+0.0000E+00,2
O2(20)+O=O+O+O:9.8065e-11,+0.0000E+00,+0.0000E+00,2
O2(21)+O=O+O+O:1.2075e-10,+0.0000E+00,+0.0000E+00,2
O2(22)+O=O+O+O:1.4870e-10,+0.0000E+00,+0.0000E+00,2
O2(23)+O=O+O+O:1.8721e-10,+0.0000E+00,+0.0000E+00,2
O2(24)+O=O+O+O:2.3179e-10,+0.0000E+00,+0.0000E+00,2
O2(25)+O=O+O+O:2.9505e-10,+0.0000E+00,+0.0000E+00,2
O2(26)+O=O+O+O:3.7223e-10,+0.0000E+00,+0.0000E+00,2
O2(27)+O=O+O+O:4.8963e-10,+0.0000E+00,+0.0000E+00,2
O2(28)+O=O+O+O:6.3759e-10,+0.0000E+00,+0.0000E+00,2
O2(29)+O=O+O+O:8.7933e-10,+0.0000E+00,+0.0000E+00,2
O2(30)+O=O+O+O:1.5431e-09,+0.0000E+00,+0.0000E+00,2
O2(31)+O=O+O+O:1.9316e-09,+0.0000E+00,+0.0000E+00,2
O2(32)+O=O+O+O:1.6471e-09,+0.0000E+00,+0.0000E+00,2
O2(33)+O=O+O+O:1.6600e-09,+0.0000E+00,+0.0000E+00,2
O2(34)+O=O+O+O:1.6225e-09,+0.0000E+00,+0.0000E+00,2
O2(35)+O=O+O+O:1.7373e-09,+0.0000E+00,+0.0000E+00,2
O2(36)+O=O+O+O:1.7461e-09,+0.0000E+00,+0.0000E+00,2
O2(37)+O=O+O+O:1.9528e-09,+0.0000E+00,+0.0000E+00,2
O2(38)+O=O+O+O:1.8661e-09,+0.0000E+00,+0.0000E+00,2
O2(39)+O=O+O+O:2.0772e-09,+0.0000E+00,+0.0000E+00,2
O2(40)+O=O+O+O:2.2241e-09,+0.0000E+00,+0.0000E+00,2
O2(41)+O=O+O+O:2.2668e-09,+0.0000E+00,+0.0000E+00,2
O2(42)+O=O+O+O:2.5203e-09,+0.0000E+00,+0.0000E+00,2
O2(43)+O=O+O+O:2.6864e-09,+0.0000E+00,+0.0000E+00,2
O2(44)+O=O+O+O:2.9901e-09,+0.0000E+00,+0.0000E+00,2
O2(45)+O=O+O+O:3.7135e-09,+0.0000E+00,+0.0000E+00,2
