O2(2)+O=O2(1)+O:5.6010e-11,+0.0000E+00,+0.0000E+00,5
O2(3)+O=O2(1)+O:1.4350e-11,+0.0000E+00,+0.0000E+00,5
O2(3)+O=O2(2)+O:7.2273e-11,+0.0000E+00,+0.0000E+00,5
O2(4)+O=O2(1)+O:7.7428e-12,+0.0000E+00,+0.0000E+00,5
O2(4)+O=O2(2)+O:1.8948e-11,+0.0000E+00,+0.0000E+00,5
O2(4)+O=O2(3)+O:8.1997e-11,+0.0000E+00,+0.0000E+00,5
O2(5)+O=O2(1)+O:5.7126e-12,+0.0000E+00,+0.0000E+00,5
O2(5)+O=O2(2)+O:9.2229e-12,+0.0000E+00,+0.0000E+00,5
O2(5)+O=O2(3)+O:2.2201e-11,+0.0000E+00,+0.0000E+00,5
O2(5)+O=O2(4)+O:9.0610e-11,+0.0000E+00,+0.0000E+00,5
O2(6)+O=O2(1)+O:4.8083e-12,+0.0000E+00,+0.0000E+00,5
O2(6)+O=O2(2)+O:6.3966e-12,+0.0000E+00,+0.0000E+00,5
O2(6)+O=O2(3)+O:1.0055e-11,+0.0000E+00,+0.0000E+00,5
O2(6)+O=O2(4)+O:2.4793e-11,+0.0000E+00,+0.0000E+00,5
O2(6)+O=O2(5)+O:9.7170e-11,+0.0000E+00,+0.0000E+00,5
O2(7)+O=O2(1)+O:4.0751e-12,+0.0000E+00,+0.0000E+00,5
O2(7)+O=O2(2)+O:5.1429e-12,+0.0000E+00,+0.0000E+00,5
O2(7)+O=O2(3)+O:6.4464e-12,+0.0000E+00,+0.0000E+00,5
O2(7)+O=O2(4)+O:1.0457e-11,+0.0000E+00,+0.0000E+00,5
O2(7)+O=O2(5)+O:2.6394e-11,+0.0000E+00,+0.0000E+00,5
O2(7)+O=O2(6)+O:1.0348e-10,+0.0000E+00,+0.0000E+00,5
O2(8)+O=O2(1)+O:3.6632e-12,+0.0000E+00,+0.0000E+00,5
O2(8)+O=O2(2)+O:4.3288e-12,+0.0000E+00,+0.0000E+00,5
O2(8)+O=O2(3)+O:5.1463e-12,+0.0000E+00,+0.0000E+00,5
O2(8)+O=O2(4)+O:6.5717e-12,+0.0000E+00,+0.0000E+00,5
O2(8)+O=O2(5)+O:1.0927e-11,+0.0000E+00,+0.0000E+00,5
O2(8)+O=O2(6)+O:2.7334e-11,+0.0000E+00,+0.0000E+00,5
O2(8)+O=O2(7)+O:1.0917e-10,+0.0000E+00,+0.0000E+00,5
O2(9)+O=O2(1)+O:3.4387e-12,+0.0000E+00,+0.0000E+00,5
O2(9)+O=O2(2)+O:3.8829e-12,+0.0000E+00,+0.0000E+00,5
O2(9)+O=O2(3)+O:4.2770e-12,+0.0000E+00,+0.0000E+00,5
O2(9)+O=O2(4)+O:5.1801e-12,+0.0000E+00,+0.0000E+00,5
O2(9)+O=O2(5)+O:6.7515e-12,+0.0000E+00,+0.0000E+00,5
O2(9)+O=O2(6)+O:1.1439e-11,+0.0000E+00,+0.0000E+00,5
O2(9)+O=O2(7)+O:2.8254e-11,+0.0000E+00,+0.0000E+00,5
O2(9)+O=O2(8)+O:1.1532e-10,+0.0000E+00,+0.0000E+00,5
O2(9)+O=O2(16)+O:1.9175e-12,+0.0000E+00,+0.0000E+00,5
O2(10)+O=O2(1)+O:3.2021e-12,+0.0000E+00,+0.0000E+00,5
O2(10)+O=O2(2)+O:3.3484e-12,+0.0000E+00,+0.0000E+00,5
O2(10)+O=O2(3)+O:3.7796e-12,+0.0000E+00,+0.0000E+00,5
O2(10)+O=O2(4)+O:4.3668e-12,+0.0000E+00,+0.0000E+00,5
