#Idx,EeV,g,rIn,v,J,ECB,Group
1,-9.753689e+00,6.000000e+00,1.993478e+00,0,0,9.753689e+00,1
2,-9.753196e+00,9.000000e+00,1.993490e+00,0,1,9.753197e+00,1
3,-9.752209e+00,3.000000e+01,1.993512e+00,0,2,9.752217e+00,1
4,-9.750729e+00,2.100000e+01,1.993546e+00,0,3,9.750751e+00,1
5,-9.748756e+00,5.400000e+01,1.993592e+00,0,4,9.748802e+00,1
6,-9.746289e+00,3.300000e+01,1.993649e+00,0,5,9.746373e+00,1
7,-9.743330e+00,7.800000e+01,1.993717e+00,0,6,9.743467e+00,1
8,-9.739877e+00,4.500000e+01,1.993796e+00,0,7,9.740087e+00,1
9,-9.735932e+00,1.020000e+02,1.993887e+00,0,8,9.736235e+00,1
10,-9.731494e+00,5.700000e+01,1.993989e+00,0,9,9.731914e+00,1
11,-9.726563e+00,1.260000e+02,1.994103e+00,0,10,9.727126e+00,1
12,-9.721140e+00,6.900000e+01,1.994228e+00,0,11,9.721875e+00,1
13,-9.715224e+00,1.500000e+02,1.994364e+00,0,12,9.716162e+00,1
14,-9.708817e+00,8.100000e+01,1.994512e+00,0,13,9.709991e+00,1
15,-9.701918e+00,1.740000e+02,1.994671e+00,0,14,9.703363e+00,1
16,-9.694527e+00,9.300000e+01,1.994842e+00,0,15,9.696281e+00,1
17,-9.686645e+00,1.980000e+02,1.995023e+00,0,16,9.688747e+00,1
18,-9.678272e+00,1.050000e+02,1.995217e+00,0,17,9.680764e+00,1
19,-9.669408e+00,2.220000e+02,1.995421e+00,0,18,9.672334e+00,1
20,-9.660054e+00,1.170000e+02,1.995638e+00,0,19,9.663459e+00,1
21,-9.650210e+00,2.460000e+02,1.995865e+00,0,20,9.654141e+00,1
22,-9.639876e+00,1.290000e+02,1.996104e+00,0,21,9.644383e+00,1
23,-9.629052e+00,2.700000e+02,1.996355e+00,0,22,9.634186e+00,1
24,-9.617739e+00,1.410000e+02,1.996617e+00,0,23,9.623554e+00,1
25,-9.605938e+00,2.940000e+02,1.996890e+00,0,24,9.612488e+00,1
26,-9.593649e+00,1.530000e+02,1.997175e+00,0,25,9.600990e+00,1
27,-9.580871e+00,3.180000e+02,1.997471e+00,0,26,9.589062e+00,1
28,-9.567607e+00,1.650000e+02,1.997779e+00,0,27,9.576706e+00,1
29,-9.553855e+00,3.420000e+02,1.998098e+00,0,28,9.563925e+00,1
30,-9.539617e+00,1.770000e+02,1.998429e+00,0,29,9.550721e+00,1
31,-9.524894e+00,3.660000e+02,1.998772e+00,0,30,9.537095e+00,1
32,-9.509684e+00,1.890000e+02,1.999126e+00,0,31,9.523050e+00,2
33,-9.493990e+00,3.900000e+02,1.999491e+00,0,32,9.508587e+00,2
34,-9.477812e+00,2.010000e+02,1.999868e+00,0,33,9.493709e+00,2
35,-9.464817e+00,6.000000e+00,1.939678e+00,1,0,9.464817e+00,2
36,-9.464327e+00,9.000000e+00,1.939688e+00,1,1,9.464329e+00,2
37,-9.463349e+00,3.000000e+01,1.939710e+00,1,2,9.463357e+00,2
38,-9.461882e+00,2.100000e+01,1.939744e+00,1,3,9.461904e+00,2
39,-9.461149e+00,4.140000e+02,2.000257e+00,0,34,9.478417e+00,2
40,-9.459926e+00,5.400000e+01,1.939788e+00,1,4,9.459972e+00,2
41,-9.457481e+00,3.300000e+01,1.939843e+00,1,5,9.457565e+00,2
42,-9.454548e+00,7.800000e+01,1.939909e+00,1,6,9.454685e+00,2
43,-9.451125e+00,4.500000e+01,1.939986e+00,1,7,9.451335e+00,2
44,-9.447214e+00,1.020000e+02,1.940074e+00,1,8,9.447517e+00,2
45,-9.444004e+00,2.130000e+02,2.000657e+00,0,35,9.462715e+00,2
46,-9.442815e+00,5.700000e+01,1.940174e+00,1,9,9.443235e+00,2
47,-9.437927e+00,1.260000e+02,1.940284e+00,1,10,9.438491e+00,2
48,-9.432552e+00,6.900000e+01,1.940405e+00,1,11,9.433287e+00,2
49,-9.426688e+00,1.500000e+02,1.940538e+00,1,12,9.427626e+00,2
50,-9.426375e+00,4.380000e+02,2.001069e+00,0,36,9.446602e+00,2
51,-9.420337e+00,8.100000e+01,1.940681e+00,1,13,9.421510e+00,2
52,-9.413498e+00,1.740000e+02,1.940835e+00,1,14,9.414943e+00,2
53,-9.408265e+00,2.250000e+02,2.001492e+00,0,37,9.430083e+00,2
54,-9.406172e+00,9.300000e+01,1.941001e+00,1,15,9.407925e+00,2
55,-9.398359e+00,1.980000e+02,1.941178e+00,1,16,9.400461e+00,2
56,-9.390059e+00,1.050000e+02,1.941365e+00,1,17,9.392551e+00,2
57,-9.389674e+00,4.620000e+02,2.001928e+00,0,38,9.413158e+00,2
58,-9.381273e+00,2.220000e+02,1.941564e+00,1,18,9.384198e+00,2
59,-9.372000e+00,1.170000e+02,1.941774e+00,1,19,9.375405e+00,2
60,-9.370602e+00,2.370000e+02,2.002374e+00,0,39,9.395830e+00,2
61,-9.362242e+00,2.460000e+02,1.941995e+00,1,20,9.366173e+00,2
62,-9.351998e+00,1.290000e+02,1.942227e+00,1,21,9.356506e+00,2
63,-9.351049e+00,4.860000e+02,2.002833e+00,0,40,9.378100e+00,2
64,-9.341270e+00,2.700000e+02,1.942470e+00,1,22,9.346404e+00,2
65,-9.331017e+00,2.490000e+02,2.003303e+00,0,41,9.359971e+00,2
66,-9.330056e+00,1.410000e+02,1.942724e+00,1,23,9.335871e+00,2
67,-9.318359e+00,2.940000e+02,1.942990e+00,1,24,9.324908e+00,2
68,-9.310507e+00,5.100000e+02,2.003785e+00,0,42,9.341444e+00,2
69,-9.306177e+00,1.530000e+02,1.943266e+00,1,25,9.313518e+00,2
70,-9.293512e+00,3.180000e+02,1.943554e+00,1,26,9.301702e+00,2
71,-9.289518e+00,2.610000e+02,2.004278e+00,0,43,9.322522e+00,2
72,-9.280364e+00,1.650000e+02,1.943852e+00,1,27,9.289463e+00,2
73,-9.268053e+00,5.340000e+02,2.004783e+00,0,44,9.303206e+00,2
74,-9.266733e+00,3.420000e+02,1.944162e+00,1,28,9.276803e+00,2
75,-9.252620e+00,1.770000e+02,1.944484e+00,1,29,9.263723e+00,3
76,-9.246111e+00,2.730000e+02,2.005301e+00,0,45,9.283499e+00,3
77,-9.238025e+00,3.660000e+02,1.944816e+00,1,30,9.250227e+00,3
78,-9.223693e+00,5.580000e+02,2.005829e+00,0,46,9.263402e+00,3
79,-9.222950e+00,1.890000e+02,1.945160e+00,1,31,9.236315e+00,3
80,-9.207394e+00,3.900000e+02,1.945514e+00,1,32,9.221990e+00,3
81,-9.200800e+00,2.850000e+02,2.006370e+00,0,47,9.242918e+00,3
82,-9.191357e+00,2.010000e+02,1.945880e+00,1,33,9.207255e+00,3
83,-9.179495e+00,6.000000e+00,1.905060e+00,2,0,9.179495e+00,3
84,-9.179011e+00,9.000000e+00,1.905071e+00,2,1,9.179012e+00,3
85,-9.178042e+00,3.000000e+01,1.905092e+00,2,2,9.178049e+00,3
86,-9.177433e+00,5.820000e+02,2.006922e+00,0,48,9.222048e+00,3
87,-9.176587e+00,2.100000e+01,1.905125e+00,2,3,9.176609e+00,3
88,-9.174842e+00,4.140000e+02,1.946257e+00,1,34,9.192110e+00,3
89,-9.174649e+00,5.400000e+01,1.905168e+00,2,4,9.174695e+00,3
90,-9.172225e+00,3.300000e+01,1.905222e+00,2,5,9.172309e+00,3
91,-9.169318e+00,7.800000e+01,1.905287e+00,2,6,9.169455e+00,3
92,-9.165925e+00,4.500000e+01,1.905363e+00,2,7,9.166135e+00,3
93,-9.162049e+00,1.020000e+02,1.905450e+00,2,8,9.162352e+00,3
94,-9.157847e+00,2.130000e+02,1.946646e+00,1,35,9.176558e+00,3
95,-9.157689e+00,5.700000e+01,1.905547e+00,2,9,9.158109e+00,3
96,-9.153592e+00,2.970000e+02,2.007487e+00,0,49,9.200794e+00,3
97,-9.152844e+00,1.260000e+02,1.905655e+00,2,10,9.153408e+00,3
98,-9.147516e+00,6.900000e+01,1.905774e+00,2,11,9.148251e+00,3
99,-9.141704e+00,1.500000e+02,1.905904e+00,2,12,9.142642e+00,3
100,-9.140374e+00,4.380000e+02,1.947046e+00,1,36,9.160601e+00,3
101,-9.135409e+00,8.100000e+01,1.906045e+00,2,13,9.136583e+00,3
102,-9.129280e+00,6.060000e+02,2.008063e+00,0,50,9.179159e+00,3
103,-9.128631e+00,1.740000e+02,1.906197e+00,2,14,9.130076e+00,3
104,-9.122424e+00,2.250000e+02,1.947457e+00,1,37,9.144241e+00,3
105,-9.121369e+00,9.300000e+01,1.906360e+00,2,15,9.123123e+00,3
106,-9.113626e+00,1.980000e+02,1.906533e+00,2,16,9.115728e+00,3
107,-9.105399e+00,1.050000e+02,1.906717e+00,2,17,9.107891e+00,3
108,-9.104495e+00,3.090000e+02,2.008651e+00,0,51,9.157144e+00,3
109,-9.103996e+00,4.620000e+02,1.947879e+00,1,38,9.127480e+00,3
110,-9.096691e+00,2.220000e+02,1.906913e+00,2,18,9.099616e+00,3
111,-9.087501e+00,1.170000e+02,1.907119e+00,2,19,9.090905e+00,3
112,-9.085092e+00,2.370000e+02,1.948312e+00,1,39,9.110320e+00,3
113,-9.079239e+00,6.300000e+02,2.009251e+00,0,52,9.134752e+00,3
114,-9.077829e+00,2.460000e+02,1.907336e+00,2,20,9.081760e+00,3
115,-9.067676e+00,1.290000e+02,1.907564e+00,2,21,9.072184e+00,3
116,-9.065712e+00,4.860000e+02,1.948758e+00,1,40,9.092763e+00,3
117,-9.057043e+00,2.700000e+02,1.907803e+00,2,22,9.062177e+00,3
118,-9.053514e+00,3.210000e+02,2.009863e+00,0,53,9.111984e+00,3
119,-9.045929e+00,1.410000e+02,1.908052e+00,2,23,9.051743e+00,3
120,-9.045858e+00,2.490000e+02,1.949214e+00,1,41,9.074811e+00,3
121,-9.034335e+00,2.940000e+02,1.908313e+00,2,24,9.040884e+00,3
122,-9.027320e+00,6.540000e+02,2.010487e+00,0,54,9.088842e+00,3
123,-9.025529e+00,5.100000e+02,1.949681e+00,1,42,9.056465e+00,3
124,-9.022261e+00,1.530000e+02,1.908585e+00,2,25,9.029602e+00,3
125,-9.009708e+00,3.180000e+02,1.908867e+00,2,26,9.017899e+00,4
126,-9.004726e+00,2.610000e+02,1.950160e+00,1,43,9.037729e+00,4
127,-9.000657e+00,3.330000e+02,2.011122e+00,0,55,9.065329e+00,4
128,-8.996677e+00,1.650000e+02,1.909161e+00,2,27,9.005777e+00,4
129,-8.983450e+00,5.340000e+02,1.950651e+00,1,44,9.018603e+00,4
130,-8.983167e+00,3.420000e+02,1.909465e+00,2,28,8.993237e+00,4
131,-8.973527e+00,6.780000e+02,2.011770e+00,0,56,9.041447e+00,4
132,-8.969180e+00,1.770000e+02,1.909780e+00,2,29,8.980283e+00,4
133,-8.961702e+00,2.730000e+02,1.951153e+00,1,45,8.999090e+00,4
134,-8.954715e+00,3.660000e+02,1.910107e+00,2,30,8.966917e+00,4
135,-8.945931e+00,3.450000e+02,2.012430e+00,0,57,9.017196e+00,4
136,-8.939774e+00,1.890000e+02,1.910444e+00,2,31,8.953139e+00,4
137,-8.939483e+00,5.580000e+02,1.951666e+00,1,46,8.979192e+00,4
138,-8.924356e+00,3.900000e+02,1.910793e+00,2,32,8.938953e+00,4
139,-8.917870e+00,7.020000e+02,2.013102e+00,0,58,8.992580e+00,4
140,-8.916793e+00,2.850000e+02,1.952190e+00,1,47,8.958911e+00,4
141,-8.908463e+00,2.010000e+02,1.911152e+00,2,33,8.924360e+00,4
142,-8.897728e+00,6.000000e+00,1.878299e+00,3,0,8.897728e+00,4
143,-8.897248e+00,9.000000e+00,1.878310e+00,3,1,8.897250e+00,4
144,-8.896287e+00,3.000000e+01,1.878331e+00,3,2,8.896295e+00,4
145,-8.894846e+00,2.100000e+01,1.878363e+00,3,3,8.894868e+00,4
146,-8.893633e+00,5.820000e+02,1.952727e+00,1,48,8.938248e+00,4
147,-8.892925e+00,5.400000e+01,1.878406e+00,3,4,8.892971e+00,4
148,-8.892094e+00,4.140000e+02,1.911523e+00,2,34,8.909362e+00,4
149,-8.890523e+00,3.300000e+01,1.878459e+00,3,5,8.890607e+00,4
150,-8.889345e+00,3.570000e+02,2.013786e+00,0,59,8.967601e+00,4
151,-8.887642e+00,7.800000e+01,1.878523e+00,3,6,8.887779e+00,4
152,-8.884280e+00,4.500000e+01,1.878598e+00,3,7,8.884489e+00,4
153,-8.880438e+00,1.020000e+02,1.878683e+00,3,8,8.880741e+00,4
154,-8.876117e+00,5.700000e+01,1.878780e+00,3,9,8.876537e+00,4
155,-8.875251e+00,2.130000e+02,1.911904e+00,2,35,8.893962e+00,4
156,-8.871316e+00,1.260000e+02,1.878887e+00,3,10,8.871879e+00,4
157,-8.870005e+00,2.970000e+02,1.953274e+00,1,49,8.917207e+00,4
158,-8.866035e+00,6.900000e+01,1.879004e+00,3,11,8.866770e+00,4
159,-8.860355e+00,7.260000e+02,2.014482e+00,0,60,8.942261e+00,4
160,-8.860275e+00,1.500000e+02,1.879132e+00,3,12,8.861213e+00,4
161,-8.857934e+00,4.380000e+02,1.912297e+00,2,36,8.878161e+00,4
162,-8.854037e+00,8.100000e+01,1.879271e+00,3,13,8.855210e+00,4
163,-8.847319e+00,1.740000e+02,1.879421e+00,3,14,8.848764e+00,4
164,-8.845908e+00,6.060000e+02,1.953833e+00,1,50,8.895787e+00,4
165,-8.840144e+00,2.250000e+02,1.912700e+00,2,37,8.861961e+00,4
166,-8.840123e+00,9.300000e+01,1.879582e+00,3,15,8.841877e+00,4
167,-8.832448e+00,1.980000e+02,1.879753e+00,3,16,8.834550e+00,4
168,-8.830904e+00,3.690000e+02,2.015190e+00,0,61,8.916561e+00,4
169,-8.824296e+00,1.050000e+02,1.879935e+00,3,17,8.826788e+00,4
170,-8.821880e+00,4.620000e+02,1.913115e+00,2,38,8.845365e+00,4
171,-8.821343e+00,3.090000e+02,1.954404e+00,1,51,8.873993e+00,4
172,-8.815666e+00,2.220000e+02,1.880127e+00,3,18,8.818591e+00,4
173,-8.806558e+00,1.170000e+02,1.880331e+00,3,19,8.809963e+00,4
174,-8.803145e+00,2.370000e+02,1.913541e+00,2,39,8.828373e+00,4
175,-8.800992e+00,7.500000e+02,2.015910e+00,0,62,8.890503e+00,4
176,-8.796973e+00,2.460000e+02,1.880545e+00,3,20,8.800904e+00,4
177,-8.796313e+00,6.300000e+02,1.954986e+00,1,52,8.851825e+00,4
178,-8.786911e+00,1.290000e+02,1.880770e+00,3,21,8.791419e+00,4
179,-8.783939e+00,4.860000e+02,1.913978e+00,2,40,8.810989e+00,4
180,-8.776373e+00,2.700000e+02,1.881006e+00,3,22,8.781508e+00,5
181,-8.770816e+00,3.210000e+02,1.955580e+00,1,53,8.829286e+00,5
182,-8.770619e+00,3.810000e+02,2.016643e+00,0,63,8.864091e+00,5
183,-8.765359e+00,1.410000e+02,1.881252e+00,3,23,8.771174e+00,5
184,-8.764262e+00,2.490000e+02,1.914426e+00,2,41,8.793215e+00,5
185,-8.753869e+00,2.940000e+02,1.881509e+00,3,24,8.760419e+00,5
186,-8.744855e+00,6.540000e+02,1.956185e+00,1,54,8.806378e+00,5
187,-8.744114e+00,5.100000e+02,1.914886e+00,2,42,8.775051e+00,5
188,-8.741904e+00,1.530000e+02,1.881777e+00,3,25,8.749245e+00,5
189,-8.739787e+00,7.740000e+02,2.017387e+00,0,64,8.837325e+00,5
190,-8.729464e+00,3.180000e+02,1.882056e+00,3,26,8.737655e+00,5
191,-8.723498e+00,2.610000e+02,1.915356e+00,2,43,8.756501e+00,5
192,-8.718431e+00,3.330000e+02,1.956802e+00,1,55,8.783103e+00,5
193,-8.716550e+00,1.650000e+02,1.882346e+00,3,27,8.725649e+00,5
194,-8.708497e+00,3.930000e+02,2.018144e+00,0,65,8.810208e+00,5
195,-8.703162e+00,3.420000e+02,1.882646e+00,3,28,8.713232e+00,5
196,-8.702413e+00,5.340000e+02,1.915838e+00,2,44,8.737566e+00,5
197,-8.691543e+00,6.780000e+02,1.957431e+00,1,56,8.759462e+00,5
198,-8.689301e+00,1.770000e+02,1.882958e+00,3,29,8.700404e+00,5
199,-8.680860e+00,2.730000e+02,1.916330e+00,2,45,8.718248e+00,5
200,-8.676750e+00,7.980000e+02,2.018914e+00,0,66,8.782743e+00,5
201,-8.674966e+00,3.660000e+02,1.883280e+00,3,30,8.687167e+00,5
202,-8.664193e+00,3.450000e+02,1.958071e+00,1,57,8.735458e+00,5
203,-8.660159e+00,1.890000e+02,1.883613e+00,3,31,8.673524e+00,5
204,-8.658840e+00,5.580000e+02,1.916835e+00,2,46,8.698549e+00,5
205,-8.644880e+00,3.900000e+02,1.883956e+00,3,32,8.659477e+00,5
206,-8.644547e+00,4.050000e+02,2.019695e+00,0,67,8.754930e+00,5
207,-8.636383e+00,7.020000e+02,1.958723e+00,1,58,8.711094e+00,5
208,-8.636354e+00,2.850000e+02,1.917350e+00,2,47,8.678472e+00,5
209,-8.629130e+00,2.010000e+02,1.884311e+00,3,33,8.645027e+00,5
210,-8.619516e+00,6.000000e+00,1.856118e+00,4,0,8.619516e+00,5
211,-8.619040e+00,9.000000e+00,1.856129e+00,4,1,8.619042e+00,5
212,-8.618088e+00,3.000000e+01,1.856150e+00,4,2,8.618096e+00,5
213,-8.616660e+00,2.100000e+01,1.856181e+00,4,3,8.616682e+00,5
214,-8.614756e+00,5.400000e+01,1.856224e+00,4,4,8.614802e+00,5
215,-8.613402e+00,5.820000e+02,1.917876e+00,2,48,8.658017e+00,5
216,-8.612909e+00,4.140000e+02,1.884677e+00,3,34,8.630177e+00,5
217,-8.612376e+00,3.300000e+01,1.856277e+00,4,5,8.612460e+00,5
218,-8.611889e+00,8.220000e+02,2.020489e+00,0,68,8.726773e+00,5
219,-8.609521e+00,7.800000e+01,1.856340e+00,4,6,8.609658e+00,5
220,-8.608113e+00,3.570000e+02,1.959387e+00,1,59,8.686370e+00,5
221,-8.606189e+00,4.500000e+01,1.856414e+00,4,7,8.606399e+00,5
222,-8.602382e+00,1.020000e+02,1.856499e+00,4,8,8.602685e+00,5
223,-8.598100e+00,5.700000e+01,1.856594e+00,4,9,8.598520e+00,5
224,-8.596218e+00,2.130000e+02,1.885053e+00,3,35,8.614929e+00,5
225,-8.593343e+00,1.260000e+02,1.856700e+00,4,10,8.593906e+00,5
226,-8.589986e+00,2.970000e+02,1.918414e+00,2,49,8.637188e+00,5
227,-8.588110e+00,6.900000e+01,1.856816e+00,4,11,8.588845e+00,5
228,-8.582403e+00,1.500000e+02,1.856943e+00,4,12,8.583340e+00,5
229,-8.579383e+00,7.260000e+02,1.960062e+00,1,60,8.661288e+00,5
230,-8.579057e+00,4.380000e+02,1.885441e+00,3,36,8.599284e+00,5
231,-8.578778e+00,4.170000e+02,2.021295e+00,0,69,8.698273e+00,5
232,-8.576220e+00,8.100000e+01,1.857081e+00,4,13,8.577394e+00,5
233,-8.569564e+00,1.740000e+02,1.857229e+00,4,14,8.571009e+00,5
234,-8.566105e+00,6.060000e+02,1.918963e+00,2,50,8.615985e+00,5
235,-8.562433e+00,9.300000e+01,1.857387e+00,4,15,8.564187e+00,5
236,-8.561428e+00,2.250000e+02,1.885839e+00,3,37,8.583245e+00,5
237,-8.554828e+00,1.980000e+02,1.857557e+00,4,16,8.556930e+00,5
238,-8.550196e+00,3.690000e+02,1.960749e+00,1,61,8.635852e+00,5
239,-8.546750e+00,1.050000e+02,1.857737e+00,4,17,8.549242e+00,5
240,-8.545214e+00,8.460000e+02,2.022114e+00,0,70,8.669433e+00,5
241,-8.543330e+00,4.620000e+02,1.886249e+00,3,38,8.566814e+00,5
242,-8.541762e+00,3.090000e+02,1.919524e+00,2,51,8.594412e+00,5
243,-8.538198e+00,2.220000e+02,1.857928e+00,4,18,8.541123e+00,5
244,-8.529173e+00,1.170000e+02,1.858129e+00,4,19,8.532577e+00,6
245,-8.524764e+00,2.370000e+02,1.886669e+00,3,39,8.549992e+00,6
246,-8.520552e+00,7.500000e+02,1.961448e+00,1,62,8.610063e+00,6
247,-8.519675e+00,2.460000e+02,1.858341e+00,4,20,8.523606e+00,6
248,-8.516957e+00,6.300000e+02,1.920096e+00,2,52,8.572470e+00,6
249,-8.511199e+00,4.290000e+02,2.022945e+00,0,71,8.640254e+00,6
250,-8.509705e+00,1.290000e+02,1.858563e+00,4,21,8.514212e+00,6
251,-8.505731e+00,4.860000e+02,1.887100e+00,3,40,8.532782e+00,6
252,-8.499263e+00,2.700000e+02,1.858796e+00,4,22,8.504397e+00,6
253,-8.491691e+00,3.210000e+02,1.920679e+00,2,53,8.550161e+00,6
254,-8.490452e+00,3.810000e+02,1.962159e+00,1,63,8.583923e+00,6
255,-8.488349e+00,1.410000e+02,1.859040e+00,4,23,8.494163e+00,6
256,-8.486233e+00,2.490000e+02,1.887542e+00,3,41,8.515186e+00,6
257,-8.476963e+00,2.940000e+02,1.859295e+00,4,24,8.483513e+00,6
258,-8.476734e+00,8.700000e+02,2.023788e+00,0,72,8.610740e+00,6
259,-8.466268e+00,5.100000e+02,1.887996e+00,3,42,8.497205e+00,6
260,-8.465964e+00,6.540000e+02,1.921273e+00,2,54,8.527487e+00,6
261,-8.465107e+00,1.530000e+02,1.859560e+00,4,25,8.472448e+00,6
262,-8.459897e+00,7.740000e+02,1.962882e+00,1,64,8.557435e+00,6
263,-8.452781e+00,3.180000e+02,1.859836e+00,4,26,8.460971e+00,6
264,-8.445838e+00,2.610000e+02,1.888460e+00,3,43,8.478841e+00,6
265,-8.441819e+00,4.410000e+02,2.024644e+00,0,73,8.580891e+00,6
266,-8.439984e+00,1.650000e+02,1.860123e+00,4,27,8.449084e+00,6
267,-8.439778e+00,3.330000e+02,1.921879e+00,2,55,8.504450e+00,6
268,-8.428888e+00,3.930000e+02,1.963616e+00,1,65,8.530599e+00,6
269,-8.426718e+00,3.420000e+02,1.860420e+00,4,28,8.436788e+00,6
270,-8.424944e+00,5.340000e+02,1.888935e+00,3,44,8.460098e+00,6
271,-8.413133e+00,6.780000e+02,1.922497e+00,2,56,8.481052e+00,6
272,-8.412983e+00,1.770000e+02,1.860728e+00,4,29,8.424086e+00,6
273,-8.406458e+00,8.940000e+02,2.025513e+00,0,74,8.550710e+00,6
274,-8.403587e+00,2.730000e+02,1.889422e+00,3,45,8.440975e+00,6
275,-8.398779e+00,3.660000e+02,1.861047e+00,4,30,8.410980e+00,6
276,-8.397427e+00,7.980000e+02,1.964362e+00,1,66,8.503420e+00,6
277,-8.386031e+00,3.450000e+02,1.923125e+00,2,57,8.457296e+00,6
278,-8.384107e+00,1.890000e+02,1.861376e+00,4,31,8.397473e+00,6
279,-8.381767e+00,5.580000e+02,1.889919e+00,3,46,8.421477e+00,6
280,-8.370649e+00,4.530000e+02,2.026394e+00,0,75,8.520200e+00,6
281,-8.368968e+00,3.900000e+02,1.861717e+00,4,32,8.383565e+00,6
282,-8.365514e+00,4.050000e+02,1.965121e+00,1,67,8.475897e+00,6
283,-8.359485e+00,2.850000e+02,1.890428e+00,3,47,8.401603e+00,6
284,-8.358472e+00,7.020000e+02,1.923766e+00,2,58,8.433183e+00,6
285,-8.353362e+00,2.010000e+02,1.862068e+00,4,33,8.369259e+00,6
286,-8.344858e+00,6.000000e+00,1.837026e+00,5,0,8.344858e+00,6
287,-8.344386e+00,9.000000e+00,1.837037e+00,5,1,8.344388e+00,6
288,-8.343443e+00,3.000000e+01,1.837057e+00,5,2,8.343451e+00,6
289,-8.342028e+00,2.100000e+01,1.837089e+00,5,3,8.342050e+00,6
290,-8.340142e+00,5.400000e+01,1.837131e+00,5,4,8.340188e+00,6
291,-8.337784e+00,3.300000e+01,1.837183e+00,5,5,8.337867e+00,6
292,-8.337289e+00,4.140000e+02,1.862429e+00,4,34,8.354557e+00,6
293,-8.336743e+00,5.820000e+02,1.890947e+00,3,48,8.381358e+00,6
294,-8.334954e+00,7.800000e+01,1.837246e+00,5,6,8.335092e+00,6
295,-8.334396e+00,9.180000e+02,2.027288e+00,0,76,8.489363e+00,6
296,-8.333151e+00,8.220000e+02,1.965891e+00,1,68,8.448035e+00,6
297,-8.331654e+00,4.500000e+01,1.837319e+00,5,7,8.331863e+00,6
298,-8.330458e+00,3.570000e+02,1.924417e+00,2,59,8.408715e+00,6
299,-8.327882e+00,1.020000e+02,1.837403e+00,5,8,8.328185e+00,6
300,-8.323639e+00,5.700000e+01,1.837498e+00,5,9,8.324059e+00,6
301,-8.320751e+00,2.130000e+02,1.862802e+00,4,35,8.339462e+00,6
302,-8.318925e+00,1.260000e+02,1.837602e+00,5,10,8.319489e+00,6
303,-8.313741e+00,6.900000e+01,1.837718e+00,5,11,8.314476e+00,6
304,-8.313539e+00,2.970000e+02,1.891478e+00,3,49,8.360741e+00,6
305,-8.308086e+00,1.500000e+02,1.837844e+00,5,12,8.309024e+00,6
306,-8.303747e+00,4.380000e+02,1.863185e+00,4,36,8.323974e+00,6
307,-8.301989e+00,7.260000e+02,1.925081e+00,2,60,8.383894e+00,6
308,-8.301961e+00,8.100000e+01,1.837980e+00,5,13,8.303134e+00,6
309,-8.300339e+00,4.170000e+02,1.966673e+00,1,69,8.419834e+00,6
310,-8.297699e+00,4.650000e+02,2.028194e+00,0,77,8.458200e+00,6
311,-8.295365e+00,1.740000e+02,1.838127e+00,5,14,8.296810e+00,6
312,-8.289877e+00,6.060000e+02,1.892020e+00,3,50,8.339756e+00,7
313,-8.288300e+00,9.300000e+01,1.838284e+00,5,15,8.290054e+00,7
314,-8.286279e+00,2.250000e+02,1.863580e+00,4,37,8.308096e+00,7
315,-8.280765e+00,1.980000e+02,1.838452e+00,5,16,8.282867e+00,7
316,-8.273067e+00,3.690000e+02,1.925756e+00,2,61,8.358723e+00,7
317,-8.272761e+00,1.050000e+02,1.838631e+00,5,17,8.275253e+00,7
318,-8.268346e+00,4.620000e+02,1.863985e+00,4,38,8.291831e+00,7
319,-8.267078e+00,8.460000e+02,1.967467e+00,1,70,8.391297e+00,7
320,-8.265755e+00,3.090000e+02,1.892573e+00,3,51,8.318405e+00,7
321,-8.264288e+00,2.220000e+02,1.838819e+00,5,18,8.267213e+00,7
322,-8.260559e+00,9.420000e+02,2.029113e+00,0,78,8.426715e+00,7
323,-8.255346e+00,1.170000e+02,1.839019e+00,5,19,8.258751e+00,7
324,-8.249951e+00,2.370000e+02,1.864401e+00,4,39,8.275179e+00,7
325,-8.245936e+00,2.460000e+02,1.839229e+00,5,20,8.249867e+00,7
326,-8.243692e+00,7.500000e+02,1.926442e+00,2,62,8.333203e+00,7
327,-8.241176e+00,6.300000e+02,1.893137e+00,3,52,8.296689e+00,7
328,-8.236057e+00,1.290000e+02,1.839450e+00,5,21,8.240565e+00,7
329,-8.233371e+00,4.290000e+02,1.968274e+00,1,71,8.362426e+00,7
330,-8.231093e+00,4.860000e+02,1.864828e+00,4,40,8.258143e+00,7
331,-8.225711e+00,2.700000e+02,1.839681e+00,5,22,8.230846e+00,7
332,-8.222977e+00,4.770000e+02,2.030045e+00,0,79,8.394909e+00,7
333,-8.216141e+00,3.210000e+02,1.893713e+00,3,53,8.274611e+00,7
334,-8.214898e+00,1.410000e+02,1.839922e+00,5,23,8.220713e+00,7
335,-8.213865e+00,3.810000e+02,1.927140e+00,2,63,8.307337e+00,7
336,-8.211773e+00,2.490000e+02,1.865265e+00,4,41,8.240726e+00,7
337,-8.203618e+00,2.940000e+02,1.840175e+00,5,24,8.210167e+00,7
338,-8.199218e+00,8.700000e+02,1.969092e+00,1,72,8.333224e+00,7
339,-8.191991e+00,5.100000e+02,1.865714e+00,4,42,8.222928e+00,7
340,-8.191871e+00,1.530000e+02,1.840438e+00,5,25,8.199212e+00,7
