O2(2)+O=O2(1)+O:1.7556e-11,+0.0000E+00,+0.0000E+00,6
O2(3)+O=O2(1)+O:1.5117e-11,+0.0000E+00,+0.0000E+00,6
O2(3)+O=O2(2)+O:1.4604e-11,+0.0000E+00,+0.0000E+00,6
O2(4)+O=O2(1)+O:1.3312e-11,+0.0000E+00,+0.0000E+00,6
O2(4)+O=O2(2)+O:1.3412e-11,+0.0000E+00,+0.0000E+00,6
O2(4)+O=O2(3)+O:1.3595e-11,+0.0000E+00,+0.0000E+00,6
O2(5)+O=O2(1)+O:1.1872e-11,+0.0000E+00,+0.0000E+00,6
O2(5)+O=O2(2)+O:1.2052e-11,+0.0000E+00,+0.0000E+00,6
O2(5)+O=O2(3)+O:1.2666e-11,+0.0000E+00,+0.0000E+00,6
O2(5)+O=O2(4)+O:1.3045e-11,+0.0000E+00,+0.0000E+00,6
O2(6)+O=O2(1)+O:1.0600e-11,+0.0000E+00,+0.0000E+00,6
O2(6)+O=O2(2)+O:1.1008e-11,+0.0000E+00,+0.0000E+00,6
O2(6)+O=O2(3)+O:1.1662e-11,+0.0000E+00,+0.0000E+00,6
O2(6)+O=O2(4)+O:1.2564e-11,+0.0000E+00,+0.0000E+00,6
O2(6)+O=O2(5)+O:1.3001e-11,+0.0000E+00,+0.0000E+00,6
O2(7)+O=O2(1)+O:9.8202e-12,+0.0000E+00,+0.0000E+00,6
O2(7)+O=O2(2)+O:1.0192e-11,+0.0000E+00,+0.0000E+00,6
O2(7)+O=O2(3)+O:1.0983e-11,+0.0000E+00,+0.0000E+00,6
O2(7)+O=O2(4)+O:1.1783e-11,+0.0000E+00,+0.0000E+00,6
O2(7)+O=O2(5)+O:1.2558e-11,+0.0000E+00,+0.0000E+00,6
O2(7)+O=O2(6)+O:1.3231e-11,+0.0000E+00,+0.0000E+00,6
O2(8)+O=O2(1)+O:8.9231e-12,+0.0000E+00,+0.0000E+00,6
O2(8)+O=O2(2)+O:9.4544e-12,+0.0000E+00,+0.0000E+00,6
O2(8)+O=O2(3)+O:1.0319e-11,+0.0000E+00,+0.0000E+00,6
O2(8)+O=O2(4)+O:1.1143e-11,+0.0000E+00,+0.0000E+00,6
O2(8)+O=O2(5)+O:1.2175e-11,+0.0000E+00,+0.0000E+00,6
O2(8)+O=O2(6)+O:1.3182e-11,+0.0000E+00,+0.0000E+00,6
O2(8)+O=O2(7)+O:1.3617e-11,+0.0000E+00,+0.0000E+00,6
O2(9)+O=O2(1)+O:8.5836e-12,+0.0000E+00,+0.0000E+00,6
O2(9)+O=O2(2)+O:8.9217e-12,+0.0000E+00,+0.0000E+00,6
O2(9)+O=O2(3)+O:9.6570e-12,+0.0000E+00,+0.0000E+00,6
O2(9)+O=O2(4)+O:1.0468e-11,+0.0000E+00,+0.0000E+00,6
O2(9)+O=O2(5)+O:1.1627e-11,+0.0000E+00,+0.0000E+00,6
O2(9)+O=O2(6)+O:1.2528e-11,+0.0000E+00,+0.0000E+00,6
O2(9)+O=O2(7)+O:1.3474e-11,+0.0000E+00,+0.0000E+00,6
O2(9)+O=O2(8)+O:1.3984e-11,+0.0000E+00,+0.0000E+00,6
O2(10)+O=O2(1)+O:8.1928e-12,+0.0000E+00,+0.0000E+00,6
O2(10)+O=O2(2)+O:8.4638e-12,+0.0000E+00,+0.0000E+00,6
O2(10)+O=O2(3)+O:9.1294e-12,+0.0000E+00,+0.0000E+00,6
O2(10)+O=O2(4)+O:1.0020e-11,+0.0000E+00,+0.0000E+00,6
O2(10)+O=O2(5)+O:1.1102e-11,+0.0000E+00,+0.0000E+00,6
O2(10)+O=O2(6)+O:1.2006e-11,+0.0000E+00,+0.0000E+00,6
O2(10)+O=O2(7)+O:1.3041e-11,+0.0000E+00,+0.0000E+00,6
O2(10)+O=O2(8)+O:1.3995e-11,+0.0000E+00,+0.0000E+00,6
O2(10)+O=O2(9)+O:1.4496e-11,+0.0000E+00,+0.0000E+00,6
O2(11)+O=O2(1)+O:7.8293e-12,+0.0000E+00,+0.0000E+00,6
O2(11)+O=O2(2)+O:8.0201e-12,+0.0000E+00,+0.0000E+00,6
O2(11)+O=O2(3)+O:8.7702e-12,+0.0000E+00,+0.0000E+00,6
O2(11)+O=O2(4)+O:9.5444e-12,+0.0000E+00,+0.0000E+00,6
O2(11)+O=O2(5)+O:1.0607e-11,+0.0000E+00,+0.0000E+00,6
O2(11)+O=O2(6)+O:1.1533e-11,+0.0000E+00,+0.0000E+00,6
