O2(1)+O=O+O+O:4.2593e-13,+0.0000E+00,+0.0000E+00,2
O2(2)+O=O+O+O:5.6975e-13,+0.0000E+00,+0.0000E+00,2
O2(3)+O=O+O+O:6.7893e-13,+0.0000E+00,+0.0000E+00,2
O2(4)+O=O+O+O:1.1153e-12,+0.0000E+00,+0.0000E+00,2
O2(5)+O=O+O+O:2.8789e-12,+0.0000E+00,+0.0000E+00,2
O2(6)+O=O+O+O:7.7867e-12,+0.0000E+00,+0.0000E+00,2
O2(7)+O=O+O+O:2.5124e-12,+0.0000E+00,+0.0000E+00,2
O2(8)+O=O+O+O:2.9040e-12,+0.0000E+00,+0.0000E+00,2
O2(9)+O=O+O+O:4.3705e-12,+0.0000E+00,+0.0000E+00,2
O2(10)+O=O+O+O:7.5456e-12,+0.0000E+00,+0.0000E+00,2
O2(11)+O=O+O+O:1.8865e-11,+0.0000E+00,+0.0000E+00,2
O2(12)+O=O+O+O:4.3792e-11,+0.0000E+00,+0.0000E+00,2
O2(13)+O=O+O+O:9.5912e-11,+0.0000E+00,+0.0000E+00,2
O2(14)+O=O+O+O:1.9357e-10,+0.0000E+00,+0.0000E+00,2
O2(15)+O=O+O+O:3.6742e-10,+0.0000E+00,+0.0000E+00,2
O2(16)+O=O+O+O:6.6428e-10,+0.0000E+00,+0.0000E+00,2
O2(17)+O=O+O+O:1.1319e-09,+0.0000E+00,+0.0000E+00,2
O2(18)+O=O+O+O:1.8161e-09,+0.0000E+00,+0.0000E+00,2
O2(19)+O=O+O+O:2.8725e-09,+0.0000E+00,+0.0000E+00,2
O2(20)+O=O+O+O:5.8626e-09,+0.0000E+00,+0.0000E+00,2
