#Idx,EeV,g,rIn,v,J,ECB,Group
1,-4.966646e+00,5.000000e-01,2.204539e+00,0,0,4.966646e+00,1
2,-4.966294e+00,1.500000e+00,2.204554e+00,0,1,4.966295e+00,1
3,-4.965590e+00,2.500000e+00,2.204583e+00,0,2,4.965594e+00,1
4,-4.964535e+00,3.500000e+00,2.204627e+00,0,3,4.964544e+00,1
5,-4.963128e+00,4.500000e+00,2.204686e+00,0,4,4.963147e+00,1
6,-4.961369e+00,5.500000e+00,2.204760e+00,0,5,4.961404e+00,1
7,-4.959258e+00,6.500000e+00,2.204848e+00,0,6,4.959317e+00,1
8,-4.956796e+00,7.500000e+00,2.204951e+00,0,7,4.956886e+00,1
9,-4.953983e+00,8.500000e+00,2.205069e+00,0,8,4.954114e+00,1
10,-4.950818e+00,9.500000e+00,2.205201e+00,0,9,4.951001e+00,1
11,-4.947302e+00,1.050000e+01,2.205348e+00,0,10,4.947549e+00,1
12,-4.943435e+00,1.150000e+01,2.205510e+00,0,11,4.943759e+00,1
13,-4.939217e+00,1.250000e+01,2.205687e+00,0,12,4.939634e+00,1
14,-4.934648e+00,1.350000e+01,2.205878e+00,0,13,4.935173e+00,1
15,-4.929729e+00,1.450000e+01,2.206084e+00,0,14,4.930380e+00,1
16,-4.924460e+00,1.550000e+01,2.206305e+00,0,15,4.925254e+00,1
17,-4.918840e+00,1.650000e+01,2.206541e+00,0,16,4.919799e+00,1
18,-4.912871e+00,1.750000e+01,2.206791e+00,0,17,4.914014e+00,1
19,-4.906552e+00,1.850000e+01,2.207057e+00,0,18,4.907903e+00,1
20,-4.899883e+00,1.950000e+01,2.207337e+00,0,19,4.901465e+00,1
21,-4.892866e+00,2.050000e+01,2.207632e+00,0,20,4.894704e+00,1
22,-4.885500e+00,2.150000e+01,2.207943e+00,0,21,4.887620e+00,1
23,-4.877785e+00,2.250000e+01,2.208267e+00,0,22,4.880215e+00,1
24,-4.869722e+00,2.350000e+01,2.208607e+00,0,23,4.872491e+00,1
25,-4.861311e+00,2.450000e+01,2.208962e+00,0,24,4.864449e+00,1
26,-4.852553e+00,2.550000e+01,2.209332e+00,0,25,4.856091e+00,1
27,-4.843448e+00,2.650000e+01,2.209717e+00,0,26,4.847418e+00,1
28,-4.833995e+00,2.750000e+01,2.210117e+00,0,27,4.838433e+00,1
29,-4.824197e+00,2.850000e+01,2.210532e+00,0,28,4.829136e+00,1
30,-4.814052e+00,2.950000e+01,2.210962e+00,0,29,4.819530e+00,1
31,-4.803562e+00,3.050000e+01,2.211407e+00,0,30,4.809617e+00,1
32,-4.792727e+00,3.150000e+01,2.211867e+00,0,31,4.799397e+00,1
33,-4.781547e+00,3.250000e+01,2.212343e+00,0,32,4.788873e+00,1
34,-4.777809e+00,5.000000e-01,2.144117e+00,1,0,4.777809e+00,2
35,-4.777461e+00,1.500000e+00,2.144131e+00,1,1,4.777461e+00,2
36,-4.776765e+00,2.500000e+00,2.144160e+00,1,2,4.776769e+00,2
37,-4.775722e+00,3.500000e+00,2.144202e+00,1,3,4.775731e+00,2
38,-4.774331e+00,4.500000e+00,2.144258e+00,1,4,4.774350e+00,2
39,-4.772592e+00,5.500000e+00,2.144329e+00,1,5,4.772628e+00,2
40,-4.770506e+00,6.500000e+00,2.144414e+00,1,6,4.770564e+00,2
41,-4.770023e+00,3.350000e+01,2.212834e+00,0,33,4.778046e+00,1
42,-4.768072e+00,7.500000e+00,2.144513e+00,1,7,4.768162e+00,2
43,-4.765291e+00,8.500000e+00,2.144626e+00,1,8,4.765422e+00,2
44,-4.762162e+00,9.500000e+00,2.144754e+00,1,9,4.762345e+00,2
45,-4.758687e+00,1.050000e+01,2.144895e+00,1,10,4.758934e+00,2
46,-4.758155e+00,3.450000e+01,2.213340e+00,0,34,4.766919e+00,1
47,-4.754864e+00,1.150000e+01,2.145051e+00,1,11,4.755188e+00,2
48,-4.750694e+00,1.250000e+01,2.145221e+00,1,12,4.751111e+00,2
49,-4.746178e+00,1.350000e+01,2.145405e+00,1,13,4.746703e+00,2
50,-4.745944e+00,3.550000e+01,2.213861e+00,0,35,4.755493e+00,1
51,-4.741315e+00,1.450000e+01,2.145604e+00,1,14,4.741966e+00,2
52,-4.736106e+00,1.550000e+01,2.145817e+00,1,15,4.736901e+00,2
53,-4.733391e+00,3.650000e+01,2.214397e+00,0,36,4.743770e+00,1
54,-4.730551e+00,1.650000e+01,2.146043e+00,1,16,4.731510e+00,2
55,-4.724650e+00,1.750000e+01,2.146285e+00,1,17,4.725794e+00,2
56,-4.720495e+00,3.750000e+01,2.214949e+00,0,37,4.731751e+00,1
57,-4.718404e+00,1.850000e+01,2.146540e+00,1,18,4.719755e+00,2
58,-4.711812e+00,1.950000e+01,2.146810e+00,1,19,4.713394e+00,2
59,-4.707257e+00,3.850000e+01,2.215516e+00,0,38,4.719439e+00,1
60,-4.704875e+00,2.050000e+01,2.147094e+00,1,20,4.706713e+00,2
61,-4.697593e+00,2.150000e+01,2.147392e+00,1,21,4.699714e+00,2
62,-4.693678e+00,3.950000e+01,2.216099e+00,0,39,4.706835e+00,1
63,-4.689967e+00,2.250000e+01,2.147705e+00,1,22,4.692397e+00,2
64,-4.681997e+00,2.350000e+01,2.148032e+00,1,23,4.684766e+00,2
65,-4.679759e+00,4.050000e+01,2.216697e+00,0,40,4.693942e+00,1
66,-4.673683e+00,2.450000e+01,2.148374e+00,1,24,4.676821e+00,2
67,-4.665500e+00,4.150000e+01,2.217311e+00,0,41,4.680762e+00,1
68,-4.665025e+00,2.550000e+01,2.148729e+00,1,25,4.668563e+00,2
69,-4.656025e+00,2.650000e+01,2.149100e+00,1,26,4.659995e+00,2
70,-4.650901e+00,4.250000e+01,2.217940e+00,0,42,4.667295e+00,1
71,-4.646681e+00,2.750000e+01,2.149485e+00,1,27,4.651119e+00,2
72,-4.636995e+00,2.850000e+01,2.149884e+00,1,28,4.641935e+00,2
73,-4.635964e+00,4.350000e+01,2.218584e+00,0,43,4.653545e+00,1
74,-4.626967e+00,2.950000e+01,2.150298e+00,1,29,4.632446e+00,2
75,-4.620688e+00,4.450000e+01,2.219245e+00,0,44,4.639514e+00,1
76,-4.616598e+00,3.050000e+01,2.150726e+00,1,30,4.622652e+00,2
77,-4.605888e+00,3.150000e+01,2.151169e+00,1,31,4.612558e+00,2
78,-4.605075e+00,4.550000e+01,2.219921e+00,0,45,4.625203e+00,1
79,-4.594837e+00,3.250000e+01,2.151626e+00,1,32,4.602162e+00,2
80,-4.591890e+00,5.000000e-01,2.105697e+00,2,0,4.591890e+00,3
81,-4.591546e+00,1.500000e+00,2.105710e+00,2,1,4.591547e+00,3
82,-4.590859e+00,2.500000e+00,2.105738e+00,2,2,4.590862e+00,3
83,-4.589827e+00,3.500000e+00,2.105779e+00,2,3,4.589837e+00,3
84,-4.589125e+00,4.650000e+01,2.220613e+00,0,46,4.610615e+00,1
85,-4.588452e+00,4.500000e+00,2.105835e+00,2,4,4.588472e+00,3
86,-4.586733e+00,5.500000e+00,2.105904e+00,2,5,4.586769e+00,3
87,-4.584671e+00,6.500000e+00,2.105987e+00,2,6,4.584729e+00,3
88,-4.583446e+00,3.350000e+01,2.152098e+00,1,33,4.591469e+00,2
89,-4.582265e+00,7.500000e+00,2.106084e+00,2,7,4.582355e+00,3
90,-4.579515e+00,8.500000e+00,2.106194e+00,2,8,4.579646e+00,3
91,-4.576423e+00,9.500000e+00,2.106319e+00,2,9,4.576605e+00,3
92,-4.572987e+00,1.050000e+01,2.106457e+00,2,10,4.573234e+00,3
93,-4.572839e+00,4.750000e+01,2.221320e+00,0,47,4.595753e+00,1
94,-4.571714e+00,3.450000e+01,2.152585e+00,1,34,4.580478e+00,2
95,-4.569207e+00,1.150000e+01,2.106609e+00,2,11,4.569532e+00,3
96,-4.565086e+00,1.250000e+01,2.106775e+00,2,12,4.565502e+00,3
97,-4.560621e+00,1.350000e+01,2.106955e+00,2,13,4.561146e+00,3
98,-4.559644e+00,3.550000e+01,2.153087e+00,1,35,4.569193e+00,2
99,-4.556217e+00,4.850000e+01,2.222043e+00,0,48,4.580618e+00,1
100,-4.555814e+00,1.450000e+01,2.107149e+00,2,14,4.556464e+00,3
101,-4.550665e+00,1.550000e+01,2.107357e+00,2,15,4.551459e+00,3
102,-4.547236e+00,3.650000e+01,2.153603e+00,1,36,4.557615e+00,2
103,-4.545173e+00,1.650000e+01,2.107579e+00,2,16,4.546131e+00,3
104,-4.539339e+00,1.750000e+01,2.107814e+00,2,17,4.540483e+00,3
105,-4.539261e+00,4.950000e+01,2.222782e+00,0,49,4.565214e+00,1
106,-4.534488e+00,3.750000e+01,2.154134e+00,1,37,4.545745e+00,2
107,-4.533164e+00,1.850000e+01,2.108064e+00,2,18,4.534515e+00,3
108,-4.526648e+00,1.950000e+01,2.108327e+00,2,19,4.528230e+00,3
109,-4.521970e+00,5.050000e+01,2.223537e+00,0,50,4.554280e+00,1
110,-4.521404e+00,3.850000e+01,2.154679e+00,1,38,4.533586e+00,2
111,-4.519790e+00,2.050000e+01,2.108605e+00,2,20,4.521628e+00,3
112,-4.512592e+00,2.150000e+01,2.108896e+00,2,21,4.514712e+00,3
113,-4.507982e+00,3.950000e+01,2.155240e+00,1,39,4.521139e+00,2
114,-4.505053e+00,2.250000e+01,2.109202e+00,2,22,4.507483e+00,3
115,-4.504346e+00,5.150000e+01,2.224308e+00,0,51,4.540937e+00,1
116,-4.497174e+00,2.350000e+01,2.109522e+00,2,23,4.499943e+00,3
117,-4.494224e+00,4.050000e+01,2.155815e+00,1,40,4.508407e+00,2
118,-4.488955e+00,2.450000e+01,2.109855e+00,2,24,4.492093e+00,3
119,-4.486390e+00,5.250000e+01,2.225096e+00,0,52,4.527360e+00,1
120,-4.480397e+00,2.550000e+01,2.110203e+00,2,25,4.483935e+00,3
121,-4.480129e+00,4.150000e+01,2.156405e+00,1,41,4.495391e+00,2
122,-4.471499e+00,2.650000e+01,2.110565e+00,2,26,4.475470e+00,3
123,-4.468101e+00,5.350000e+01,2.225899e+00,0,53,4.513548e+00,1
124,-4.465700e+00,4.250000e+01,2.157010e+00,1,42,4.482094e+00,2
125,-4.462263e+00,2.750000e+01,2.110940e+00,2,27,4.466700e+00,3
126,-4.452688e+00,2.850000e+01,2.111331e+00,2,28,4.457628e+00,3
127,-4.450935e+00,4.350000e+01,2.157630e+00,1,43,4.468517e+00,2
128,-4.449481e+00,5.450000e+01,2.226718e+00,0,54,4.499503e+00,1
129,-4.442775e+00,2.950000e+01,2.111735e+00,2,29,4.448253e+00,3
130,-4.435837e+00,4.450000e+01,2.158265e+00,1,44,4.454662e+00,2
131,-4.432525e+00,3.050000e+01,2.112153e+00,2,30,4.438579e+00,3
132,-4.430531e+00,5.550000e+01,2.227553e+00,0,55,4.485227e+00,1
133,-4.421938e+00,3.150000e+01,2.112586e+00,2,31,4.428607e+00,3
134,-4.420404e+00,4.550000e+01,2.158916e+00,1,45,4.440532e+00,2
135,-4.411252e+00,5.650000e+01,2.228405e+00,0,56,4.470720e+00,1
136,-4.411013e+00,3.250000e+01,2.113033e+00,2,32,4.418339e+00,3
137,-4.408809e+00,5.000000e-01,2.076230e+00,3,0,4.408809e+00,4
138,-4.408469e+00,1.500000e+00,2.076244e+00,3,1,4.408469e+00,4
139,-4.407789e+00,2.500000e+00,2.076271e+00,3,2,4.407792e+00,4
140,-4.406769e+00,3.500000e+00,2.076312e+00,3,3,4.406778e+00,4
141,-4.405410e+00,4.500000e+00,2.076366e+00,3,4,4.405429e+00,4
142,-4.404640e+00,4.650000e+01,2.159581e+00,1,46,4.426130e+00,2
143,-4.403710e+00,5.500000e+00,2.076434e+00,3,5,4.403746e+00,4
144,-4.401671e+00,6.500000e+00,2.076515e+00,3,6,4.401730e+00,4
145,-4.399753e+00,3.350000e+01,2.113494e+00,2,33,4.407776e+00,3
146,-4.399293e+00,7.500000e+00,2.076611e+00,3,7,4.399382e+00,4
147,-4.396574e+00,8.500000e+00,2.076719e+00,3,8,4.396705e+00,4
148,-4.393517e+00,9.500000e+00,2.076842e+00,3,9,4.393700e+00,4
149,-4.391644e+00,5.750000e+01,2.229273e+00,0,57,4.455984e+00,1
150,-4.390120e+00,1.050000e+01,2.076978e+00,3,10,4.390367e+00,4
151,-4.388542e+00,4.750000e+01,2.160261e+00,1,47,4.411456e+00,2
152,-4.388157e+00,3.450000e+01,2.113969e+00,2,34,4.396921e+00,3
153,-4.386384e+00,1.150000e+01,2.077127e+00,3,11,4.386708e+00,4
154,-4.382309e+00,1.250000e+01,2.077291e+00,3,12,4.382726e+00,4
155,-4.377895e+00,1.350000e+01,2.077468e+00,3,13,4.378420e+00,4
156,-4.376225e+00,3.550000e+01,2.114459e+00,2,35,4.385774e+00,3
157,-4.373143e+00,1.450000e+01,2.077658e+00,3,14,4.373793e+00,4
158,-4.372114e+00,4.850000e+01,2.160957e+00,1,48,4.396514e+00,2
159,-4.371708e+00,5.850000e+01,2.230157e+00,0,58,4.441021e+00,1
160,-4.368052e+00,1.550000e+01,2.077862e+00,3,15,4.368847e+00,4
161,-4.363959e+00,3.650000e+01,2.114963e+00,2,36,4.374338e+00,3
162,-4.362623e+00,1.650000e+01,2.078080e+00,3,16,4.363582e+00,4
163,-4.356856e+00,1.750000e+01,2.078312e+00,3,17,4.358000e+00,4
164,-4.355354e+00,4.950000e+01,2.161668e+00,1,49,4.381307e+00,2
165,-4.351444e+00,5.950000e+01,2.231058e+00,0,59,4.425830e+00,1
166,-4.351359e+00,3.750000e+01,2.115482e+00,2,37,4.362615e+00,3
167,-4.350752e+00,1.850000e+01,2.078557e+00,3,18,4.352103e+00,4
168,-4.344309e+00,1.950000e+01,2.078816e+00,3,19,4.345891e+00,4
169,-4.338425e+00,3.850000e+01,2.116015e+00,2,38,4.350607e+00,3
170,-4.338265e+00,5.050000e+01,2.162394e+00,1,50,4.370574e+00,2
171,-4.337530e+00,2.050000e+01,2.079089e+00,3,20,4.339368e+00,4
172,-4.330855e+00,6.050000e+01,2.231975e+00,0,60,4.410414e+00,1
173,-4.330414e+00,2.150000e+01,2.079376e+00,3,21,4.332534e+00,4
174,-4.325158e+00,3.950000e+01,2.116562e+00,2,39,4.338315e+00,3
175,-4.322961e+00,2.250000e+01,2.079676e+00,3,22,4.325392e+00,4
176,-4.320846e+00,5.150000e+01,2.163135e+00,1,51,4.357437e+00,2
177,-4.315172e+00,2.350000e+01,2.079990e+00,3,23,4.317941e+00,4
178,-4.311558e+00,4.050000e+01,2.117124e+00,2,40,4.325741e+00,3
179,-4.309940e+00,6.150000e+01,2.232909e+00,0,61,4.394775e+00,1
180,-4.307047e+00,2.450000e+01,2.080318e+00,3,24,4.310185e+00,4
181,-4.303098e+00,5.250000e+01,2.163892e+00,1,52,4.344068e+00,2
182,-4.298586e+00,2.550000e+01,2.080660e+00,3,25,4.302124e+00,4
183,-4.297626e+00,4.150000e+01,2.117700e+00,2,41,4.312888e+00,3
184,-4.289790e+00,2.650000e+01,2.081015e+00,3,26,4.293761e+00,4
185,-4.288701e+00,6.250000e+01,2.233860e+00,0,62,4.378912e+00,1
186,-4.285022e+00,5.350000e+01,2.164664e+00,1,53,4.330469e+00,2
187,-4.283362e+00,4.250000e+01,2.118291e+00,2,42,4.299756e+00,3
188,-4.280660e+00,2.750000e+01,2.081385e+00,3,27,4.285097e+00,4
189,-4.271194e+00,2.850000e+01,2.081768e+00,3,28,4.276134e+00,4
190,-4.268768e+00,4.350000e+01,2.118897e+00,2,43,4.286350e+00,3
191,-4.267138e+00,6.350000e+01,2.234827e+00,0,63,4.362829e+00,1
192,-4.266620e+00,5.450000e+01,2.165452e+00,1,54,4.316641e+00,2
193,-4.261395e+00,2.950000e+01,2.082166e+00,3,29,4.266873e+00,4
194,-4.253844e+00,4.450000e+01,2.119517e+00,2,44,4.272670e+00,3
195,-4.251262e+00,3.050000e+01,2.082577e+00,3,30,4.257316e+00,4
196,-4.247891e+00,5.550000e+01,2.166255e+00,1,55,4.302586e+00,2
197,-4.245253e+00,6.450000e+01,2.235811e+00,0,64,4.346525e+00,1
198,-4.240796e+00,3.150000e+01,2.083002e+00,3,31,4.247466e+00,4
199,-4.238590e+00,4.550000e+01,2.120152e+00,2,45,4.258718e+00,3
200,-4.229997e+00,3.250000e+01,2.083441e+00,3,32,4.237322e+00,4
201,-4.228836e+00,5.650000e+01,2.167073e+00,1,56,4.288304e+00,2
202,-4.228492e+00,5.000000e-01,2.051952e+00,4,0,4.228492e+00,5
203,-4.228155e+00,1.500000e+00,2.051965e+00,4,1,4.228156e+00,5
204,-4.227483e+00,2.500000e+00,2.051992e+00,4,2,4.227487e+00,5
205,-4.226475e+00,3.500000e+00,2.052032e+00,4,3,4.226484e+00,5
206,-4.225131e+00,4.500000e+00,2.052086e+00,4,4,4.225150e+00,5
207,-4.223451e+00,5.500000e+00,2.052153e+00,4,5,4.223487e+00,5
208,-4.223046e+00,6.550000e+01,2.236811e+00,0,65,4.330003e+00,1
209,-4.223007e+00,4.650000e+01,2.120802e+00,2,46,4.244497e+00,3
210,-4.221435e+00,6.500000e+00,2.052233e+00,4,6,4.221494e+00,5
211,-4.219083e+00,7.500000e+00,2.052327e+00,4,7,4.219173e+00,5
212,-4.218865e+00,3.350000e+01,2.083894e+00,3,33,4.226888e+00,4
213,-4.216396e+00,8.500000e+00,2.052434e+00,4,8,4.216527e+00,5
214,-4.213373e+00,9.500000e+00,2.052555e+00,4,9,4.213556e+00,5
215,-4.210015e+00,1.050000e+01,2.052689e+00,4,10,4.210262e+00,5
216,-4.209457e+00,5.750000e+01,2.167908e+00,1,57,4.273797e+00,2
217,-4.207402e+00,3.450000e+01,2.084362e+00,3,34,4.216166e+00,4
218,-4.207096e+00,4.750000e+01,2.121466e+00,2,47,4.230010e+00,3
219,-4.206322e+00,1.150000e+01,2.052837e+00,4,11,4.206646e+00,5
220,-4.202293e+00,1.250000e+01,2.052998e+00,4,12,4.202710e+00,5
221,-4.200518e+00,6.650000e+01,2.237829e+00,0,66,4.313263e+00,1
222,-4.197930e+00,1.350000e+01,2.053172e+00,4,13,4.198454e+00,5
223,-4.195607e+00,3.550000e+01,2.084843e+00,3,35,4.205156e+00,4
224,-4.193231e+00,1.450000e+01,2.053360e+00,4,14,4.193882e+00,5
225,-4.190857e+00,4.850000e+01,2.122145e+00,2,48,4.215258e+00,3
226,-4.189753e+00,5.850000e+01,2.168758e+00,1,58,4.259067e+00,2
227,-4.188198e+00,1.550000e+01,2.053562e+00,4,15,4.188993e+00,5
228,-4.183482e+00,3.650000e+01,2.085338e+00,3,36,4.193861e+00,4
229,-4.182831e+00,1.650000e+01,2.053777e+00,4,16,4.183789e+00,5
230,-4.177670e+00,6.750000e+01,2.238864e+00,0,67,4.296308e+00,1
231,-4.177130e+00,1.750000e+01,2.054005e+00,4,17,4.178273e+00,5
232,-4.174292e+00,4.950000e+01,2.122839e+00,2,49,4.200245e+00,3
233,-4.171095e+00,1.850000e+01,2.054247e+00,4,18,4.172445e+00,5
234,-4.171026e+00,3.750000e+01,2.085848e+00,3,37,4.182282e+00,4
235,-4.169727e+00,5.950000e+01,2.169624e+00,1,59,4.244113e+00,2
236,-4.164726e+00,1.950000e+01,2.054503e+00,4,19,4.166308e+00,5
237,-4.158240e+00,3.850000e+01,2.086372e+00,3,38,4.170422e+00,4
238,-4.158024e+00,2.050000e+01,2.054772e+00,4,20,4.159862e+00,5
239,-4.157400e+00,5.050000e+01,2.123548e+00,2,50,4.189710e+00,3
240,-4.154504e+00,6.850000e+01,2.239915e+00,0,68,4.279138e+00,1
241,-4.150989e+00,2.150000e+01,2.055055e+00,4,21,4.153109e+00,5
242,-4.149379e+00,6.050000e+01,2.170505e+00,1,60,4.228938e+00,2
243,-4.145125e+00,3.950000e+01,2.086910e+00,3,39,4.158282e+00,4
244,-4.143621e+00,2.250000e+01,2.055351e+00,4,22,4.146051e+00,5
245,-4.140183e+00,5.150000e+01,2.124272e+00,2,51,4.176774e+00,3
246,-4.135920e+00,2.350000e+01,2.055661e+00,4,23,4.138689e+00,5
247,-4.131681e+00,4.050000e+01,2.087462e+00,3,40,4.145865e+00,4
248,-4.131020e+00,6.950000e+01,2.240984e+00,0,69,4.261755e+00,1
249,-4.128708e+00,6.150000e+01,2.171403e+00,1,61,4.213543e+00,2
250,-4.127888e+00,2.450000e+01,2.055984e+00,4,24,4.131026e+00,5
251,-4.122641e+00,5.250000e+01,2.125011e+00,2,52,4.163611e+00,3
252,-4.119524e+00,2.550000e+01,2.056321e+00,4,25,4.123061e+00,5
253,-4.117909e+00,4.150000e+01,2.088028e+00,3,41,4.133171e+00,4
254,-4.110828e+00,2.650000e+01,2.056672e+00,4,26,4.114799e+00,5
255,-4.107718e+00,6.250000e+01,2.172316e+00,1,62,4.197929e+00,2
256,-4.107218e+00,7.050000e+01,2.242070e+00,0,70,4.244161e+00,1
257,-4.104775e+00,5.350000e+01,2.125765e+00,2,53,4.150221e+00,3
258,-4.103810e+00,4.250000e+01,2.088609e+00,3,42,4.120204e+00,4
259,-4.101801e+00,2.750000e+01,2.057037e+00,4,27,4.106239e+00,5
260,-4.092444e+00,2.850000e+01,2.057415e+00,4,28,4.097383e+00,5
261,-4.089384e+00,4.350000e+01,2.089204e+00,3,43,4.106965e+00,4
262,-4.086586e+00,5.450000e+01,2.126534e+00,2,54,4.136607e+00,3
263,-4.086408e+00,6.350000e+01,2.173246e+00,1,63,4.182098e+00,2
264,-4.083101e+00,7.150000e+01,2.243174e+00,0,71,4.226357e+00,1
265,-4.082756e+00,2.950000e+01,2.057806e+00,4,29,4.088234e+00,5
266,-4.074631e+00,4.450000e+01,2.089814e+00,3,44,4.093457e+00,4
267,-4.072739e+00,3.050000e+01,2.058212e+00,4,30,4.078793e+00,5
268,-4.068074e+00,5.550000e+01,2.127318e+00,2,55,4.122769e+00,3
269,-4.064779e+00,6.450000e+01,2.174192e+00,1,64,4.166051e+00,2
270,-4.062392e+00,3.150000e+01,2.058631e+00,4,31,4.069062e+00,5
271,-4.059553e+00,4.550000e+01,2.090438e+00,3,45,4.079680e+00,4
272,-4.058670e+00,7.250000e+01,2.244294e+00,0,72,4.208344e+00,16
273,-4.051716e+00,3.250000e+01,2.059065e+00,4,32,4.059042e+00,5
274,-4.050878e+00,5.000000e-01,2.031149e+00,5,0,4.050878e+00,6
275,-4.050545e+00,1.500000e+00,2.031163e+00,5,1,4.050546e+00,6
276,-4.049881e+00,2.500000e+00,2.031189e+00,5,2,4.049884e+00,6
277,-4.049241e+00,5.650000e+01,2.128117e+00,2,56,4.108709e+00,3
278,-4.048884e+00,3.500000e+00,2.031229e+00,5,3,4.048893e+00,6
279,-4.047555e+00,4.500000e+00,2.031282e+00,5,4,4.047575e+00,6
280,-4.045894e+00,5.500000e+00,2.031348e+00,5,5,4.045930e+00,6
281,-4.044149e+00,4.650000e+01,2.091076e+00,3,46,4.065639e+00,4
282,-4.043901e+00,6.500000e+00,2.031428e+00,5,6,4.043960e+00,6
283,-4.042833e+00,6.550000e+01,2.175153e+00,1,65,4.149790e+00,2
284,-4.041577e+00,7.500000e+00,2.031521e+00,5,7,4.041667e+00,6
285,-4.040712e+00,3.350000e+01,2.059512e+00,4,33,4.048735e+00,5
286,-4.038920e+00,8.500000e+00,2.031627e+00,5,8,4.039051e+00,6
287,-4.035931e+00,9.500000e+00,2.031746e+00,5,9,4.036114e+00,6
288,-4.033924e+00,7.350000e+01,2.245432e+00,0,73,4.190125e+00,16
289,-4.032611e+00,1.050000e+01,2.031879e+00,5,10,4.032858e+00,6
290,-4.030087e+00,5.750000e+01,2.128932e+00,2,57,4.094427e+00,3
291,-4.029380e+00,3.450000e+01,2.059973e+00,4,34,4.038144e+00,5
292,-4.028959e+00,1.150000e+01,2.032024e+00,5,11,4.029284e+00,6
293,-4.028421e+00,4.750000e+01,2.091729e+00,3,47,4.051335e+00,4
294,-4.024977e+00,1.250000e+01,2.032184e+00,5,12,4.025393e+00,6
295,-4.020663e+00,1.350000e+01,2.032356e+00,5,13,4.021188e+00,6
296,-4.020570e+00,6.650000e+01,2.176131e+00,1,66,4.133315e+00,2
297,-4.017720e+00,3.550000e+01,2.060447e+00,4,35,4.027269e+00,5
298,-4.016018e+00,1.450000e+01,2.032542e+00,5,14,4.016668e+00,6
299,-4.012370e+00,4.850000e+01,2.092396e+00,3,48,4.036770e+00,4
300,-4.011042e+00,1.550000e+01,2.032741e+00,5,15,4.011837e+00,6
301,-4.010612e+00,5.850000e+01,2.129762e+00,2,58,4.079926e+00,3
302,-4.008866e+00,7.450000e+01,2.246588e+00,0,74,4.171699e+00,16
303,-4.005736e+00,1.650000e+01,2.032954e+00,5,16,4.006694e+00,6
304,-4.005733e+00,3.650000e+01,2.060936e+00,4,36,4.016112e+00,5
305,-4.000099e+00,1.750000e+01,2.033180e+00,5,17,4.001243e+00,6
306,-3.997990e+00,6.750000e+01,2.177125e+00,1,67,4.116628e+00,2
307,-3.995995e+00,4.950000e+01,2.093078e+00,3,49,4.021948e+00,4
308,-3.994133e+00,1.850000e+01,2.033419e+00,5,18,3.995483e+00,6
309,-3.993420e+00,3.750000e+01,2.061438e+00,4,37,4.004676e+00,5
310,-3.990819e+00,5.950000e+01,2.130607e+00,2,59,4.065205e+00,3
311,-3.987836e+00,1.950000e+01,2.033672e+00,5,19,3.989418e+00,6
312,-3.983497e+00,7.550000e+01,2.247761e+00,0,75,4.153070e+00,16
313,-3.981210e+00,2.050000e+01,2.033938e+00,5,20,3.983048e+00,6
314,-3.980780e+00,3.850000e+01,2.061955e+00,4,38,3.992962e+00,5
315,-3.979298e+00,5.050000e+01,2.093774e+00,3,50,4.011608e+00,4
316,-3.975096e+00,6.850000e+01,2.178136e+00,1,68,4.099731e+00,2
317,-3.974255e+00,2.150000e+01,2.034217e+00,5,21,3.976375e+00,6
318,-3.970707e+00,6.050000e+01,2.131467e+00,2,60,4.050267e+00,3
319,-3.967815e+00,3.950000e+01,2.062486e+00,4,39,3.980973e+00,5
320,-3.966971e+00,2.250000e+01,2.034510e+00,5,22,3.969401e+00,6
321,-3.962280e+00,5.150000e+01,2.094486e+00,3,51,3.998871e+00,4
322,-3.959358e+00,2.350000e+01,2.034817e+00,5,23,3.962127e+00,6
323,-3.957816e+00,7.650000e+01,2.248952e+00,0,76,4.134239e+00,16
324,-3.954526e+00,4.050000e+01,2.063030e+00,4,40,3.968709e+00,5
325,-3.951889e+00,6.950000e+01,2.179162e+00,1,69,4.082625e+00,2
326,-3.951417e+00,2.450000e+01,2.035137e+00,5,24,3.954555e+00,6
327,-3.950278e+00,6.150000e+01,2.132344e+00,2,61,4.035113e+00,3
328,-3.944940e+00,5.250000e+01,2.095212e+00,3,52,3.985910e+00,4
329,-3.943148e+00,2.550000e+01,2.035470e+00,5,25,3.946686e+00,6
330,-3.940912e+00,4.150000e+01,2.063589e+00,4,41,3.956174e+00,5
331,-3.934551e+00,2.650000e+01,2.035817e+00,5,26,3.938522e+00,6
332,-3.931827e+00,7.750000e+01,2.250161e+00,0,77,4.115206e+00,16
333,-3.929533e+00,6.250000e+01,2.133235e+00,2,62,4.019744e+00,3
334,-3.928368e+00,7.050000e+01,2.180206e+00,1,70,4.065311e+00,2
335,-3.927281e+00,5.350000e+01,2.095952e+00,3,53,3.972728e+00,4
336,-3.926974e+00,4.250000e+01,2.064161e+00,4,42,3.943368e+00,5
337,-3.925628e+00,2.750000e+01,2.036177e+00,5,27,3.930065e+00,6
338,-3.916377e+00,2.850000e+01,2.036551e+00,5,28,3.921317e+00,6
339,-3.912713e+00,4.350000e+01,2.064748e+00,4,43,3.930295e+00,5
340,-3.909302e+00,5.450000e+01,2.096708e+00,3,54,3.959324e+00,4
