O2(2)+O=O2(1)+O:6.4919e-12,+0.0000E+00,+0.0000E+00,5
O2(3)+O=O2(1)+O:3.0609e-12,+0.0000E+00,+0.0000E+00,5
O2(3)+O=O2(2)+O:8.4848e-12,+0.0000E+00,+0.0000E+00,5
O2(4)+O=O2(1)+O:2.0364e-12,+0.0000E+00,+0.0000E+00,5
O2(4)+O=O2(2)+O:4.1596e-12,+0.0000E+00,+0.0000E+00,5
O2(4)+O=O2(3)+O:1.0422e-11,+0.0000E+00,+0.0000E+00,5
O2(4)+O=O2(5)+O:5.9255e-13,+0.0000E+00,+0.0000E+00,5
O2(5)+O=O2(1)+O:9.6789e-11,+0.0000E+00,+0.0000E+00,5
O2(5)+O=O2(2)+O:6.2104e-11,+0.0000E+00,+0.0000E+00,5
O2(5)+O=O2(3)+O:1.8348e-12,+0.0000E+00,+0.0000E+00,5
O2(6)+O=O2(1)+O:8.6997e-13,+0.0000E+00,+0.0000E+00,5
O2(6)+O=O2(2)+O:6.1955e-12,+0.0000E+00,+0.0000E+00,5
O2(6)+O=O2(3)+O:1.4600e-10,+0.0000E+00,+0.0000E+00,5
O2(6)+O=O2(4)+O:1.8559e-11,+0.0000E+00,+0.0000E+00,5
O2(6)+O=O2(5)+O:9.1033e-12,+0.0000E+00,+0.0000E+00,5
O2(7)+O=O2(1)+O:7.9464e-13,+0.0000E+00,+0.0000E+00,5
O2(7)+O=O2(2)+O:1.4480e-12,+0.0000E+00,+0.0000E+00,5
O2(7)+O=O2(3)+O:2.5731e-12,+0.0000E+00,+0.0000E+00,5
O2(7)+O=O2(4)+O:1.0007e-10,+0.0000E+00,+0.0000E+00,5
O2(7)+O=O2(5)+O:3.6165e-12,+0.0000E+00,+0.0000E+00,5
O2(7)+O=O2(6)+O:3.5631e-11,+0.0000E+00,+0.0000E+00,5
O2(8)+O=O2(1)+O:5.1524e-13,+0.0000E+00,+0.0000E+00,5
O2(8)+O=O2(2)+O:9.2484e-13,+0.0000E+00,+0.0000E+00,5
O2(8)+O=O2(3)+O:1.5802e-12,+0.0000E+00,+0.0000E+00,5
O2(8)+O=O2(4)+O:5.6091e-12,+0.0000E+00,+0.0000E+00,5
O2(8)+O=O2(5)+O:2.2505e-12,+0.0000E+00,+0.0000E+00,5
O2(8)+O=O2(6)+O:4.2501e-12,+0.0000E+00,+0.0000E+00,5
O2(8)+O=O2(7)+O:1.3320e-10,+0.0000E+00,+0.0000E+00,5
O2(9)+O=O2(1)+O:3.2721e-13,+0.0000E+00,+0.0000E+00,5
O2(9)+O=O2(2)+O:6.0772e-13,+0.0000E+00,+0.0000E+00,5
O2(9)+O=O2(3)+O:1.0243e-12,+0.0000E+00,+0.0000E+00,5
O2(9)+O=O2(4)+O:3.3071e-12,+0.0000E+00,+0.0000E+00,5
O2(9)+O=O2(5)+O:2.1854e-12,+0.0000E+00,+0.0000E+00,5
O2(9)+O=O2(6)+O:3.4424e-12,+0.0000E+00,+0.0000E+00,5
O2(9)+O=O2(7)+O:1.2518e-11,+0.0000E+00,+0.0000E+00,5
O2(9)+O=O2(8)+O:1.1069e-10,+0.0000E+00,+0.0000E+00,5
O2(10)+O=O2(1)+O:1.4796e-13,+0.0000E+00,+0.0000E+00,5
O2(10)+O=O2(2)+O:3.2982e-13,+0.0000E+00,+0.0000E+00,5
O2(10)+O=O2(3)+O:5.4842e-13,+0.0000E+00,+0.0000E+00,5
O2(10)+O=O2(4)+O:1.6396e-12,+0.0000E+00,+0.0000E+00,5
O2(10)+O=O2(5)+O:1.2221e-12,+0.0000E+00,+0.0000E+00,5
O2(10)+O=O2(6)+O:1.7387e-12,+0.0000E+00,+0.0000E+00,5
O2(10)+O=O2(7)+O:6.6535e-12,+0.0000E+00,+0.0000E+00,5
O2(10)+O=O2(8)+O:9.5133e-12,+0.0000E+00,+0.0000E+00,5
O2(10)+O=O2(9)+O:7.7918e-11,+0.0000E+00,+0.0000E+00,5
