O2(1)+O=O+O+O:7.8075e-12,+0.0000E+00,+0.0000E+00,2
O2(2)+O=O+O+O:1.0144e-11,+0.0000E+00,+0.0000E+00,2
O2(3)+O=O+O+O:1.3150e-11,+0.0000E+00,+0.0000E+00,2
O2(4)+O=O+O+O:1.7045e-11,+0.0000E+00,+0.0000E+00,2
O2(5)+O=O+O+O:2.1319e-11,+0.0000E+00,+0.0000E+00,2
O2(6)+O=O+O+O:2.7548e-11,+0.0000E+00,+0.0000E+00,2
O2(7)+O=O+O+O:3.4106e-11,+0.0000E+00,+0.0000E+00,2
O2(8)+O=O+O+O:4.3686e-11,+0.0000E+00,+0.0000E+00,2
O2(9)+O=O+O+O:5.3552e-11,+0.0000E+00,+0.0000E+00,2
O2(10)+O=O+O+O:6.7419e-11,+0.0000E+00,+0.0000E+00,2
O2(11)+O=O+O+O:8.4537e-11,+0.0000E+00,+0.0000E+00,2
O2(12)+O=O+O+O:1.0082e-10,+0.0000E+00,+0.0000E+00,2
O2(13)+O=O+O+O:1.2505e-10,+0.0000E+00,+0.0000E+00,2
O2(14)+O=O+O+O:1.4946e-10,+0.0000E+00,+0.0000E+00,2
O2(15)+O=O+O+O:1.8406e-10,+0.0000E+00,+0.0000E+00,2
O2(16)+O=O+O+O:2.1837e-10,+0.0000E+00,+0.0000E+00,2
O2(17)+O=O+O+O:2.6906e-10,+0.0000E+00,+0.0000E+00,2
O2(18)+O=O+O+O:3.1288e-10,+0.0000E+00,+0.0000E+00,2
O2(19)+O=O+O+O:3.6591e-10,+0.0000E+00,+0.0000E+00,2
O2(20)+O=O+O+O:4.2471e-10,+0.0000E+00,+0.0000E+00,2
O2(21)+O=O+O+O:4.9369e-10,+0.0000E+00,+0.0000E+00,2
O2(22)+O=O+O+O:5.7951e-10,+0.0000E+00,+0.0000E+00,2
O2(23)+O=O+O+O:6.8007e-10,+0.0000E+00,+0.0000E+00,2
O2(24)+O=O+O+O:7.9807e-10,+0.0000E+00,+0.0000E+00,2
O2(25)+O=O+O+O:8.9871e-10,+0.0000E+00,+0.0000E+00,2
O2(26)+O=O+O+O:1.0506e-09,+0.0000E+00,+0.0000E+00,2
O2(27)+O=O+O+O:1.1792e-09,+0.0000E+00,+0.0000E+00,2
O2(28)+O=O+O+O:1.3427e-09,+0.0000E+00,+0.0000E+00,2
O2(29)+O=O+O+O:1.5315e-09,+0.0000E+00,+0.0000E+00,2
O2(30)+O=O+O+O:1.7656e-09,+0.0000E+00,+0.0000E+00,2
O2(31)+O=O+O+O:1.9788e-09,+0.0000E+00,+0.0000E+00,2
O2(32)+O=O+O+O:2.2380e-09,+0.0000E+00,+0.0000E+00,2
O2(33)+O=O+O+O:2.5832e-09,+0.0000E+00,+0.0000E+00,2
O2(34)+O=O+O+O:2.8914e-09,+0.0000E+00,+0.0000E+00,2
O2(35)+O=O+O+O:3.3712e-09,+0.0000E+00,+0.0000E+00,2
O2(36)+O=O+O+O:3.9000e-09,+0.0000E+00,+0.0000E+00,2
O2(37)+O=O+O+O:4.3414e-09,+0.0000E+00,+0.0000E+00,2
O2(38)+O=O+O+O:5.4558e-09,+0.0000E+00,+0.0000E+00,2
O2(39)+O=O+O+O:6.1941e-09,+0.0000E+00,+0.0000E+00,2
O2(40)+O=O+O+O:6.7729e-09,+0.0000E+00,+0.0000E+00,2
O2(41)+O=O+O+O:7.5084e-09,+0.0000E+00,+0.0000E+00,2
O2(42)+O=O+O+O:9.5678e-09,+0.0000E+00,+0.0000E+00,2
O2(43)+O=O+O+O:1.1816e-08,+0.0000E+00,+0.0000E+00,2
O2(44)+O=O+O+O:1.5660e-08,+0.0000E+00,+0.0000E+00,2
O2(45)+O=O+O+O:2.0421e-08,+0.0000E+00,+0.0000E+00,2
