#Idx,EeV,g,rIn,v,J,ECB,Group
1,-9.757122e+00,6.000000e+00,1.994567e+00,0,0,9.757122e+00,1
2,-9.756629e+00,9.000000e+00,1.994579e+00,0,1,9.756654e+00,1
3,-9.755643e+00,3.000000e+01,1.994601e+00,0,2,9.755726e+00,1
4,-9.754164e+00,2.100000e+01,1.994634e+00,0,3,9.754342e+00,1
5,-9.752192e+00,5.400000e+01,1.994678e+00,0,4,9.752506e+00,1
6,-9.749727e+00,3.300000e+01,1.994734e+00,0,5,9.750221e+00,1
7,-9.746770e+00,7.800000e+01,1.994801e+00,0,6,9.747489e+00,1
8,-9.743320e+00,4.500000e+01,1.994878e+00,0,7,9.744313e+00,1
9,-9.739377e+00,1.020000e+02,1.994967e+00,0,8,9.740695e+00,1
10,-9.734943e+00,5.700000e+01,1.995067e+00,0,9,9.736638e+00,1
11,-9.730015e+00,1.260000e+02,1.995178e+00,0,10,9.732142e+00,1
12,-9.724596e+00,6.900000e+01,1.995300e+00,0,11,9.727210e+00,1
13,-9.718685e+00,1.500000e+02,1.995434e+00,0,12,9.721844e+00,1
14,-9.712283e+00,8.100000e+01,1.995578e+00,0,13,9.716046e+00,1
15,-9.705388e+00,1.740000e+02,1.995734e+00,0,14,9.709817e+00,1
16,-9.698003e+00,9.300000e+01,1.995901e+00,0,15,9.703158e+00,1
17,-9.690126e+00,1.980000e+02,1.996079e+00,0,16,9.696072e+00,1
18,-9.681759e+00,1.050000e+02,1.996267e+00,0,17,9.688561e+00,1
19,-9.672902e+00,2.220000e+02,1.996468e+00,0,18,9.680625e+00,1
20,-9.663554e+00,1.170000e+02,1.996679e+00,0,19,9.672266e+00,1
21,-9.653716e+00,2.460000e+02,1.996902e+00,0,20,9.663486e+00,1
22,-9.643389e+00,1.290000e+02,1.997136e+00,0,21,9.654286e+00,1
23,-9.632573e+00,2.700000e+02,1.997381e+00,0,22,9.644668e+00,1
24,-9.621268e+00,1.410000e+02,1.997637e+00,0,23,9.634634e+00,1
25,-9.609475e+00,2.940000e+02,1.997904e+00,0,24,9.624184e+00,1
26,-9.597194e+00,1.530000e+02,1.998183e+00,0,25,9.613321e+00,1
27,-9.584425e+00,3.180000e+02,1.998473e+00,0,26,9.602046e+00,1
28,-9.571169e+00,1.650000e+02,1.998774e+00,0,27,9.590360e+00,1
29,-9.557426e+00,3.420000e+02,1.999086e+00,0,28,9.578265e+00,1
30,-9.543197e+00,1.770000e+02,1.999410e+00,0,29,9.565763e+00,1
31,-9.528483e+00,3.660000e+02,1.999745e+00,0,30,9.552855e+00,1
32,-9.513283e+00,1.890000e+02,2.000091e+00,0,31,9.539541e+00,1
33,-9.497599e+00,3.900000e+02,2.000449e+00,0,32,9.525825e+00,1
34,-9.481430e+00,2.010000e+02,2.000818e+00,0,33,9.511708e+00,2
35,-9.465482e+00,6.000000e+00,1.941251e+00,1,0,9.465482e+00,2
36,-9.464993e+00,9.000000e+00,1.941262e+00,1,1,9.465018e+00,2
37,-9.464778e+00,4.140000e+02,2.001198e+00,0,34,9.497190e+00,2
38,-9.464016e+00,3.000000e+01,1.941283e+00,1,2,9.464099e+00,2
39,-9.462550e+00,2.100000e+01,1.941315e+00,1,3,9.462728e+00,2
40,-9.460596e+00,5.400000e+01,1.941358e+00,1,4,9.460910e+00,2
41,-9.458154e+00,3.300000e+01,1.941412e+00,1,5,9.458647e+00,2
42,-9.455223e+00,7.800000e+01,1.941477e+00,1,6,9.455942e+00,2
43,-9.451804e+00,4.500000e+01,1.941552e+00,1,7,9.452798e+00,2
44,-9.447897e+00,1.020000e+02,1.941638e+00,1,8,9.449215e+00,2
45,-9.447642e+00,2.130000e+02,2.001590e+00,0,35,9.482274e+00,2
46,-9.443502e+00,5.700000e+01,1.941735e+00,1,9,9.445198e+00,2
47,-9.438620e+00,1.260000e+02,1.941842e+00,1,10,9.440747e+00,2
48,-9.433249e+00,6.900000e+01,1.941960e+00,1,11,9.435864e+00,2
49,-9.430024e+00,4.380000e+02,2.001993e+00,0,36,9.466960e+00,2
50,-9.427392e+00,1.500000e+02,1.942089e+00,1,12,9.430551e+00,2
51,-9.421046e+00,8.100000e+01,1.942229e+00,1,13,9.424810e+00,2
52,-9.414215e+00,1.740000e+02,1.942380e+00,1,14,9.418643e+00,2
53,-9.411925e+00,2.250000e+02,2.002407e+00,0,37,9.451252e+00,2
54,-9.406896e+00,9.300000e+01,1.942541e+00,1,15,9.412051e+00,2
55,-9.399090e+00,1.980000e+02,1.942714e+00,1,16,9.405036e+00,2
56,-9.393344e+00,4.620000e+02,2.002833e+00,0,38,9.435149e+00,2
57,-9.390799e+00,1.050000e+02,1.942897e+00,1,17,9.397600e+00,2
58,-9.382021e+00,2.220000e+02,1.943090e+00,1,18,9.389744e+00,2
59,-9.374282e+00,2.370000e+02,2.003270e+00,0,39,9.418654e+00,2
60,-9.372758e+00,1.170000e+02,1.943295e+00,1,19,9.381469e+00,2
61,-9.363009e+00,2.460000e+02,1.943510e+00,1,20,9.372778e+00,2
62,-9.354740e+00,4.860000e+02,2.003719e+00,0,40,9.401768e+00,2
63,-9.352775e+00,1.290000e+02,1.943737e+00,1,21,9.363672e+00,2
64,-9.342057e+00,2.700000e+02,1.943974e+00,1,22,9.354152e+00,2
65,-9.334720e+00,2.490000e+02,2.004179e+00,0,41,9.384493e+00,2
66,-9.330854e+00,1.410000e+02,1.944222e+00,1,23,9.344220e+00,2
67,-9.319167e+00,2.940000e+02,1.944481e+00,1,24,9.333877e+00,2
68,-9.314220e+00,5.100000e+02,2.004651e+00,0,42,9.366830e+00,2
69,-9.306997e+00,1.530000e+02,1.944751e+00,1,25,9.323125e+00,2
70,-9.294344e+00,3.180000e+02,1.945031e+00,1,26,9.311965e+00,2
71,-9.293243e+00,2.610000e+02,2.005134e+00,0,43,9.348781e+00,2
72,-9.281208e+00,1.650000e+02,1.945323e+00,1,27,9.300399e+00,2
73,-9.271788e+00,5.340000e+02,2.005628e+00,0,44,9.330347e+00,2
74,-9.267589e+00,3.420000e+02,1.945625e+00,1,28,9.288428e+00,2
75,-9.253489e+00,1.770000e+02,1.945938e+00,1,29,9.276055e+00,2
76,-9.249857e+00,2.730000e+02,2.006135e+00,0,45,9.311531e+00,2
77,-9.238908e+00,3.660000e+02,1.946263e+00,1,30,9.263280e+00,2
78,-9.227450e+00,5.580000e+02,2.006652e+00,0,46,9.292333e+00,2
79,-9.223846e+00,1.890000e+02,1.946598e+00,1,31,9.250104e+00,2
80,-9.208303e+00,3.900000e+02,1.946944e+00,1,32,9.236530e+00,3
81,-9.204568e+00,2.850000e+02,2.007182e+00,0,47,9.272755e+00,3
82,-9.192281e+00,2.010000e+02,1.947301e+00,1,33,9.222559e+00,3
83,-9.181212e+00,5.820000e+02,2.007723e+00,0,48,9.252799e+00,3
84,-9.177377e+00,6.000000e+00,1.907009e+00,2,0,9.177377e+00,3
85,-9.176893e+00,9.000000e+00,1.907019e+00,2,1,9.176918e+00,3
86,-9.175925e+00,3.000000e+01,1.907040e+00,2,2,9.176008e+00,3
87,-9.175780e+00,4.140000e+02,1.947669e+00,1,34,9.208192e+00,3
88,-9.174473e+00,2.100000e+01,1.907072e+00,2,3,9.174651e+00,3
89,-9.172537e+00,5.400000e+01,1.907114e+00,2,4,9.172851e+00,3
90,-9.170116e+00,3.300000e+01,1.907167e+00,2,5,9.170610e+00,3
91,-9.167212e+00,7.800000e+01,1.907230e+00,2,6,9.167931e+00,3
92,-9.163825e+00,4.500000e+01,1.907304e+00,2,7,9.164818e+00,3
93,-9.159953e+00,1.020000e+02,1.907388e+00,2,8,9.161271e+00,3
94,-9.158800e+00,2.130000e+02,1.948048e+00,1,35,9.193431e+00,3
95,-9.157383e+00,2.970000e+02,2.008275e+00,0,49,9.232467e+00,3
96,-9.155598e+00,5.700000e+01,1.907483e+00,2,9,9.157293e+00,3
97,-9.150760e+00,1.260000e+02,1.907588e+00,2,10,9.152887e+00,3
98,-9.145438e+00,6.900000e+01,1.907704e+00,2,11,9.148053e+00,3
99,-9.141342e+00,4.380000e+02,1.948438e+00,1,36,9.178278e+00,3
100,-9.139634e+00,1.500000e+02,1.907831e+00,2,12,9.142793e+00,3
101,-9.133346e+00,8.100000e+01,1.907968e+00,2,13,9.137110e+00,3
102,-9.133081e+00,6.060000e+02,2.008839e+00,0,50,9.211760e+00,3
103,-9.126577e+00,1.740000e+02,1.908116e+00,2,14,9.131005e+00,3
104,-9.123406e+00,2.250000e+02,1.948839e+00,1,37,9.162733e+00,3
105,-9.119324e+00,9.300000e+01,1.908274e+00,2,15,9.124480e+00,3
106,-9.111590e+00,1.980000e+02,1.908443e+00,2,16,9.117536e+00,3
107,-9.108307e+00,3.090000e+02,2.009415e+00,0,51,9.190680e+00,3
108,-9.104994e+00,4.620000e+02,1.949251e+00,1,38,9.146799e+00,3
109,-9.103374e+00,1.050000e+02,1.908622e+00,2,17,9.110175e+00,3
110,-9.094676e+00,2.220000e+02,1.908812e+00,2,18,9.102399e+00,3
111,-9.086106e+00,2.370000e+02,1.949675e+00,1,39,9.130477e+00,3
112,-9.085497e+00,1.170000e+02,1.909013e+00,2,19,9.094209e+00,3
113,-9.083062e+00,6.300000e+02,2.010003e+00,0,52,9.169228e+00,3
114,-9.075837e+00,2.460000e+02,1.909224e+00,2,20,9.085607e+00,3
115,-9.066742e+00,4.860000e+02,1.950109e+00,1,40,9.113769e+00,3
116,-9.065697e+00,1.290000e+02,1.909446e+00,2,21,9.076593e+00,3
117,-9.057347e+00,3.210000e+02,2.010602e+00,0,53,9.147407e+00,3
118,-9.055076e+00,2.700000e+02,1.909679e+00,2,22,9.067171e+00,3
119,-9.046903e+00,2.490000e+02,1.950554e+00,1,41,9.096676e+00,3
120,-9.043976e+00,1.410000e+02,1.909922e+00,2,23,9.057341e+00,3
121,-9.032396e+00,2.940000e+02,1.910176e+00,2,24,9.047105e+00,3
122,-9.031163e+00,6.540000e+02,2.011213e+00,0,54,9.125217e+00,3
123,-9.026590e+00,5.100000e+02,1.951011e+00,1,42,9.079199e+00,3
124,-9.020336e+00,1.530000e+02,1.910440e+00,2,25,9.036464e+00,3
125,-9.007798e+00,3.180000e+02,1.910715e+00,2,26,9.025420e+00,3
126,-9.005803e+00,2.610000e+02,1.951478e+00,1,43,9.061341e+00,3
127,-9.004511e+00,3.330000e+02,2.011836e+00,0,55,9.102662e+00,3
128,-8.994782e+00,1.650000e+02,1.911001e+00,2,27,9.013973e+00,3
129,-8.984544e+00,5.340000e+02,1.951957e+00,1,44,9.043103e+00,3
130,-8.981288e+00,3.420000e+02,1.911297e+00,2,28,9.002127e+00,3
131,-8.977392e+00,6.780000e+02,2.012471e+00,0,56,9.079741e+00,3
132,-8.967317e+00,1.770000e+02,1.911604e+00,2,29,8.989883e+00,3
133,-8.962812e+00,2.730000e+02,1.952447e+00,1,45,9.024486e+00,3
134,-8.952869e+00,3.660000e+02,1.911922e+00,2,30,8.977241e+00,3
135,-8.949806e+00,3.450000e+02,2.013117e+00,0,57,9.056458e+00,3
136,-8.940610e+00,5.580000e+02,1.952948e+00,1,46,9.005492e+00,4
137,-8.937945e+00,1.890000e+02,1.912251e+00,2,31,8.964203e+00,4
138,-8.922544e+00,3.900000e+02,1.912590e+00,2,32,8.950771e+00,4
139,-8.921755e+00,7.020000e+02,2.013775e+00,0,58,9.032813e+00,4
140,-8.917936e+00,2.850000e+02,1.953460e+00,1,47,8.986123e+00,4
141,-8.906669e+00,2.010000e+02,1.912940e+00,2,33,8.936946e+00,4
142,-8.894793e+00,5.820000e+02,1.953984e+00,1,48,8.966380e+00,4
143,-8.893239e+00,3.570000e+02,2.014445e+00,0,59,9.008809e+00,4
144,-8.892841e+00,6.000000e+00,1.880568e+00,3,0,8.892841e+00,4
145,-8.892362e+00,9.000000e+00,1.880579e+00,3,1,8.892387e+00,4
146,-8.891402e+00,3.000000e+01,1.880599e+00,3,2,8.891485e+00,4
147,-8.890318e+00,4.140000e+02,1.913301e+00,2,34,8.922731e+00,4
148,-8.889963e+00,2.100000e+01,1.880631e+00,3,3,8.890141e+00,4
149,-8.888045e+00,5.400000e+01,1.880672e+00,3,4,8.888359e+00,4
150,-8.885647e+00,3.300000e+01,1.880724e+00,3,5,8.886140e+00,4
151,-8.882769e+00,7.800000e+01,1.880786e+00,3,6,8.883489e+00,4
152,-8.879413e+00,4.500000e+01,1.880859e+00,3,7,8.880406e+00,4
153,-8.875577e+00,1.020000e+02,1.880942e+00,3,8,8.876895e+00,4
154,-8.873494e+00,2.130000e+02,1.913673e+00,2,35,8.908125e+00,4
155,-8.871262e+00,5.700000e+01,1.881036e+00,3,9,8.872957e+00,4
156,-8.871181e+00,2.970000e+02,1.954519e+00,1,49,8.946266e+00,4
157,-8.866468e+00,1.260000e+02,1.881140e+00,3,10,8.868595e+00,4
158,-8.864259e+00,7.260000e+02,2.015127e+00,0,60,8.984447e+00,4
159,-8.861195e+00,6.900000e+01,1.881254e+00,3,11,8.863809e+00,4
160,-8.856196e+00,4.380000e+02,1.914055e+00,2,36,8.893132e+00,4
161,-8.855444e+00,1.500000e+02,1.881379e+00,3,12,8.858603e+00,4
162,-8.849215e+00,8.100000e+01,1.881514e+00,3,13,8.852978e+00,4
163,-8.847101e+00,6.060000e+02,1.955065e+00,1,50,8.925781e+00,4
164,-8.842507e+00,1.740000e+02,1.881660e+00,3,14,8.846936e+00,4
165,-8.838425e+00,2.250000e+02,1.914449e+00,2,37,8.877752e+00,4
166,-8.835321e+00,9.300000e+01,1.881816e+00,3,15,8.840477e+00,4
167,-8.834817e+00,3.690000e+02,2.015821e+00,0,61,8.959730e+00,4
168,-8.827658e+00,1.980000e+02,1.881982e+00,3,16,8.833604e+00,4
169,-8.822554e+00,3.090000e+02,1.955622e+00,1,51,8.904927e+00,4
170,-8.820181e+00,4.620000e+02,1.914853e+00,2,38,8.861986e+00,4
171,-8.819518e+00,1.050000e+02,1.882159e+00,3,17,8.826319e+00,4
172,-8.810900e+00,2.220000e+02,1.882346e+00,3,18,8.818623e+00,4
173,-8.804914e+00,7.500000e+02,2.016527e+00,0,62,8.934658e+00,4
174,-8.801805e+00,1.170000e+02,1.882544e+00,3,19,8.810517e+00,4
175,-8.801466e+00,2.370000e+02,1.915267e+00,2,39,8.845838e+00,4
176,-8.797540e+00,6.300000e+02,1.956191e+00,1,52,8.883706e+00,4
177,-8.792234e+00,2.460000e+02,1.882752e+00,3,20,8.802004e+00,4
178,-8.782280e+00,4.860000e+02,1.915693e+00,2,40,8.829307e+00,4
179,-8.782187e+00,1.290000e+02,1.882971e+00,3,21,8.793084e+00,4
180,-8.774549e+00,3.810000e+02,2.017245e+00,0,63,8.909234e+00,4
181,-8.772060e+00,3.210000e+02,1.956771e+00,1,53,8.862120e+00,4
182,-8.771664e+00,2.700000e+02,1.883200e+00,3,22,8.783759e+00,4
183,-8.762623e+00,2.490000e+02,1.916130e+00,2,41,8.812396e+00,4
184,-8.760666e+00,1.410000e+02,1.883440e+00,3,23,8.774031e+00,4
185,-8.749192e+00,2.940000e+02,1.883690e+00,3,24,8.763902e+00,4
186,-8.746116e+00,6.540000e+02,1.957362e+00,1,54,8.840170e+00,4
187,-8.743726e+00,7.740000e+02,2.017975e+00,0,64,8.883460e+00,4
188,-8.742496e+00,5.100000e+02,1.916577e+00,2,42,8.795106e+00,4
189,-8.737244e+00,1.530000e+02,1.883951e+00,3,25,8.753372e+00,4
190,-8.724822e+00,3.180000e+02,1.884222e+00,3,26,8.742443e+00,4
191,-8.721901e+00,2.610000e+02,1.917036e+00,2,43,8.777438e+00,4
192,-8.719708e+00,3.330000e+02,1.957965e+00,1,55,8.817858e+00,4
193,-8.712444e+00,3.930000e+02,2.018717e+00,0,65,8.857337e+00,4
194,-8.711926e+00,1.650000e+02,1.884503e+00,3,27,8.731117e+00,4
195,-8.700837e+00,5.340000e+02,1.917505e+00,2,44,8.759396e+00,4
196,-8.698556e+00,3.420000e+02,1.884796e+00,3,28,8.719396e+00,4
197,-8.692837e+00,6.780000e+02,1.958579e+00,1,56,8.795186e+00,4
198,-8.684714e+00,1.770000e+02,1.885099e+00,3,29,8.707280e+00,4
199,-8.680704e+00,7.980000e+02,2.019471e+00,0,66,8.830867e+00,4
200,-8.679305e+00,2.730000e+02,1.917985e+00,2,45,8.740979e+00,4
201,-8.670399e+00,3.660000e+02,1.885412e+00,3,30,8.694771e+00,5
202,-8.665504e+00,3.450000e+02,1.959204e+00,1,57,8.772156e+00,5
203,-8.657307e+00,5.580000e+02,1.918476e+00,2,46,8.722190e+00,5
204,-8.655613e+00,1.890000e+02,1.885736e+00,3,31,8.681871e+00,5
205,-8.648509e+00,4.050000e+02,2.020237e+00,0,67,8.804052e+00,5
206,-8.640355e+00,3.900000e+02,1.886070e+00,3,32,8.668581e+00,5
207,-8.637710e+00,7.020000e+02,1.959841e+00,1,58,8.748768e+00,5
208,-8.634842e+00,2.850000e+02,1.918979e+00,2,47,8.703029e+00,5
209,-8.624626e+00,2.010000e+02,1.886415e+00,3,33,8.654904e+00,5
210,-8.615858e+00,8.220000e+02,2.021016e+00,0,68,8.776894e+00,5
211,-8.611913e+00,5.820000e+02,1.919492e+00,2,48,8.683500e+00,5
212,-8.611900e+00,6.000000e+00,1.858667e+00,4,0,8.611900e+00,5
213,-8.611425e+00,9.000000e+00,1.858678e+00,4,1,8.611450e+00,5
214,-8.610475e+00,3.000000e+01,1.858698e+00,4,2,8.610558e+00,5
215,-8.609456e+00,3.570000e+02,1.960490e+00,1,59,8.725026e+00,5
216,-8.609049e+00,2.100000e+01,1.858729e+00,4,3,8.609227e+00,5
217,-8.608427e+00,4.140000e+02,1.886771e+00,3,34,8.640839e+00,5
218,-8.607149e+00,5.400000e+01,1.858770e+00,4,4,8.607462e+00,5
219,-8.604773e+00,3.300000e+01,1.858821e+00,4,5,8.605266e+00,5
220,-8.601922e+00,7.800000e+01,1.858883e+00,4,6,8.602641e+00,5
221,-8.598597e+00,4.500000e+01,1.858955e+00,4,7,8.599590e+00,5
222,-8.594796e+00,1.020000e+02,1.859037e+00,4,8,8.596114e+00,5
223,-8.591758e+00,2.130000e+02,1.887137e+00,3,35,8.626389e+00,5
224,-8.590521e+00,5.700000e+01,1.859130e+00,4,9,8.592216e+00,5
225,-8.588519e+00,2.970000e+02,1.920016e+00,2,49,8.663603e+00,5
226,-8.585772e+00,1.260000e+02,1.859232e+00,4,10,8.587898e+00,5
227,-8.582753e+00,4.170000e+02,2.021806e+00,0,69,8.749396e+00,5
228,-8.580742e+00,7.260000e+02,1.961150e+00,1,60,8.700931e+00,5
229,-8.580548e+00,6.900000e+01,1.859345e+00,4,11,8.583162e+00,5
230,-8.574851e+00,1.500000e+02,1.859469e+00,4,12,8.578010e+00,5
231,-8.574620e+00,4.380000e+02,1.887514e+00,3,36,8.611556e+00,5
232,-8.568679e+00,8.100000e+01,1.859602e+00,4,13,8.572442e+00,5
233,-8.564660e+00,6.060000e+02,1.920551e+00,2,50,8.643340e+00,5
234,-8.562033e+00,1.740000e+02,1.859746e+00,4,14,8.566462e+00,5
235,-8.557013e+00,2.250000e+02,1.887902e+00,3,37,8.596340e+00,5
236,-8.554914e+00,9.300000e+01,1.859901e+00,4,15,8.560070e+00,5
237,-8.551571e+00,3.690000e+02,1.961821e+00,1,61,8.676484e+00,5
238,-8.549196e+00,8.460000e+02,2.022609e+00,0,70,8.721558e+00,5
239,-8.547322e+00,1.980000e+02,1.860065e+00,4,16,8.553268e+00,5
240,-8.540340e+00,3.090000e+02,1.921098e+00,2,51,8.622713e+00,5
241,-8.539257e+00,1.050000e+02,1.860240e+00,4,17,8.546059e+00,5
242,-8.538939e+00,4.620000e+02,1.888300e+00,3,38,8.580744e+00,5
243,-8.530720e+00,2.220000e+02,1.860425e+00,4,18,8.538443e+00,5
244,-8.521943e+00,7.500000e+02,1.962504e+00,1,62,8.651687e+00,5
245,-8.521710e+00,1.170000e+02,1.860621e+00,4,19,8.530421e+00,5
246,-8.520397e+00,2.370000e+02,1.888709e+00,3,39,8.564769e+00,5
247,-8.515557e+00,6.300000e+02,1.921655e+00,2,52,8.601723e+00,5
248,-8.515186e+00,4.290000e+02,2.023424e+00,0,71,8.693382e+00,5
249,-8.512228e+00,2.460000e+02,1.860827e+00,4,20,8.521997e+00,5
250,-8.502274e+00,1.290000e+02,1.861043e+00,4,21,8.513171e+00,5
251,-8.501388e+00,4.860000e+02,1.889129e+00,3,40,8.548416e+00,5
252,-8.491858e+00,3.810000e+02,1.963199e+00,1,63,8.626543e+00,5
253,-8.491849e+00,2.700000e+02,1.861270e+00,4,22,8.503944e+00,5
254,-8.490313e+00,3.210000e+02,1.922224e+00,2,53,8.580372e+00,5
255,-8.481914e+00,2.490000e+02,1.889559e+00,3,41,8.531687e+00,5
256,-8.480953e+00,1.410000e+02,1.861507e+00,4,23,8.494319e+00,5
257,-8.480726e+00,8.700000e+02,2.024251e+00,0,72,8.664872e+00,5
258,-8.469586e+00,2.940000e+02,1.861754e+00,4,24,8.484296e+00,5
259,-8.464608e+00,6.540000e+02,1.922803e+00,2,54,8.558663e+00,5
260,-8.461974e+00,5.100000e+02,1.890000e+00,3,42,8.514584e+00,5
261,-8.461318e+00,7.740000e+02,1.963905e+00,1,64,8.601052e+00,5
262,-8.457749e+00,1.530000e+02,1.862012e+00,4,25,8.473877e+00,5
263,-8.445817e+00,4.410000e+02,2.025091e+00,0,73,8.636028e+00,5
264,-8.445443e+00,3.180000e+02,1.862280e+00,4,26,8.463064e+00,5
265,-8.441570e+00,2.610000e+02,1.890452e+00,3,43,8.497108e+00,5
266,-8.438445e+00,3.330000e+02,1.923394e+00,2,55,8.536595e+00,5
267,-8.432667e+00,1.650000e+02,1.862559e+00,4,27,8.451858e+00,5
268,-8.430325e+00,3.930000e+02,1.964623e+00,1,65,8.575217e+00,5
269,-8.420702e+00,5.340000e+02,1.890914e+00,3,44,8.479261e+00,5
270,-8.419422e+00,3.420000e+02,1.862848e+00,4,28,8.440261e+00,5
271,-8.411822e+00,6.780000e+02,1.923996e+00,2,56,8.514172e+00,5
272,-8.410459e+00,8.940000e+02,2.025943e+00,0,74,8.606852e+00,5
273,-8.405709e+00,1.770000e+02,1.863147e+00,4,29,8.428274e+00,5
274,-8.399371e+00,2.730000e+02,1.891388e+00,3,45,8.461044e+00,6
275,-8.398878e+00,7.980000e+02,1.965353e+00,1,66,8.549040e+00,6
276,-8.391527e+00,3.660000e+02,1.863457e+00,4,30,8.415899e+00,6
277,-8.384743e+00,3.450000e+02,1.924609e+00,2,57,8.491395e+00,6
278,-8.377577e+00,5.580000e+02,1.891872e+00,3,46,8.442460e+00,6
279,-8.376879e+00,1.890000e+02,1.863777e+00,4,31,8.403138e+00,6
280,-8.374655e+00,4.530000e+02,2.026807e+00,0,75,8.577347e+00,6
281,-8.366980e+00,4.050000e+02,1.966094e+00,1,67,8.522523e+00,6
282,-8.361763e+00,3.900000e+02,1.864108e+00,4,32,8.389990e+00,6
283,-8.357207e+00,7.020000e+02,1.925234e+00,2,58,8.468265e+00,6
284,-8.355322e+00,2.850000e+02,1.892367e+00,3,47,8.423508e+00,6
285,-8.346181e+00,2.010000e+02,1.864449e+00,4,33,8.376459e+00,6
286,-8.338405e+00,9.180000e+02,2.027684e+00,0,76,8.547515e+00,6
287,-8.334631e+00,8.220000e+02,1.966847e+00,1,68,8.495667e+00,6
288,-8.334578e+00,6.000000e+00,1.839819e+00,5,0,8.334578e+00,6
289,-8.334107e+00,9.000000e+00,1.839829e+00,5,1,8.334132e+00,6
290,-8.333165e+00,3.000000e+01,1.839850e+00,5,2,8.333248e+00,6
291,-8.332605e+00,5.820000e+02,1.892873e+00,3,48,8.404192e+00,6
292,-8.331753e+00,2.100000e+01,1.839881e+00,5,3,8.331931e+00,6
293,-8.330134e+00,4.140000e+02,1.864801e+00,4,34,8.362546e+00,6
294,-8.329870e+00,5.400000e+01,1.839921e+00,5,4,8.330184e+00,6
295,-8.329214e+00,3.570000e+02,1.925869e+00,2,59,8.444785e+00,6
296,-8.327517e+00,3.300000e+01,1.839972e+00,5,5,8.328010e+00,6
297,-8.324693e+00,7.800000e+01,1.840033e+00,5,6,8.325412e+00,6
298,-8.321398e+00,4.500000e+01,1.840104e+00,5,7,8.322392e+00,6
299,-8.317634e+00,1.020000e+02,1.840186e+00,5,8,8.318952e+00,6
300,-8.313621e+00,2.130000e+02,1.865163e+00,4,35,8.348252e+00,6
301,-8.313399e+00,5.700000e+01,1.840278e+00,5,9,8.315094e+00,6
302,-8.309429e+00,2.970000e+02,1.893389e+00,3,49,8.384513e+00,6
303,-8.308694e+00,1.260000e+02,1.840379e+00,5,10,8.310820e+00,6
304,-8.303519e+00,6.900000e+01,1.840492e+00,5,11,8.306133e+00,6
305,-8.301832e+00,4.170000e+02,1.967612e+00,1,69,8.468474e+00,6
306,-8.301710e+00,4.650000e+02,2.028573e+00,0,77,8.517357e+00,6
307,-8.300768e+00,7.260000e+02,1.926516e+00,2,60,8.420956e+00,6
308,-8.297875e+00,1.500000e+02,1.840614e+00,5,12,8.301034e+00,6
309,-8.296643e+00,4.380000e+02,1.865536e+00,4,36,8.333579e+00,6
310,-8.291761e+00,8.100000e+01,1.840746e+00,5,13,8.295524e+00,6
311,-8.285794e+00,6.060000e+02,1.893917e+00,3,50,8.364473e+00,6
312,-8.285178e+00,1.740000e+02,1.840889e+00,5,14,8.289606e+00,6
313,-8.279201e+00,2.250000e+02,1.865919e+00,4,37,8.318528e+00,6
314,-8.278126e+00,9.300000e+01,1.841042e+00,5,15,8.283281e+00,6
315,-8.271868e+00,3.690000e+02,1.927174e+00,2,61,8.396780e+00,6
316,-8.270605e+00,1.980000e+02,1.841205e+00,5,16,8.276551e+00,6
317,-8.268585e+00,8.460000e+02,1.968389e+00,1,70,8.440947e+00,6
318,-8.264572e+00,9.420000e+02,2.029475e+00,0,78,8.486875e+00,6
319,-8.262616e+00,1.050000e+02,1.841378e+00,5,17,8.269417e+00,6
320,-8.261700e+00,3.090000e+02,1.894455e+00,3,51,8.344073e+00,6
321,-8.261296e+00,4.620000e+02,1.866313e+00,4,38,8.303101e+00,6
322,-8.254159e+00,2.220000e+02,1.841562e+00,5,18,8.261882e+00,6
323,-8.245233e+00,1.170000e+02,1.841756e+00,5,19,8.253945e+00,6
324,-8.242928e+00,2.370000e+02,1.866718e+00,4,39,8.287299e+00,6
325,-8.242515e+00,7.500000e+02,1.927844e+00,2,62,8.372259e+00,6
326,-8.237148e+00,6.300000e+02,1.895005e+00,3,52,8.323315e+00,6
327,-8.235840e+00,2.460000e+02,1.841960e+00,5,20,8.245610e+00,6
328,-8.234890e+00,4.290000e+02,1.969178e+00,1,71,8.413086e+00,6
329,-8.226993e+00,4.770000e+02,2.030389e+00,0,79,8.456072e+00,6
330,-8.225980e+00,1.290000e+02,1.842174e+00,5,21,8.236877e+00,6
331,-8.224097e+00,4.860000e+02,1.867132e+00,4,40,8.271125e+00,6
332,-8.215653e+00,2.700000e+02,1.842399e+00,5,22,8.227748e+00,6
333,-8.212710e+00,3.810000e+02,1.928525e+00,2,63,8.347395e+00,6
334,-8.212140e+00,3.210000e+02,1.895565e+00,3,53,8.302200e+00,6
335,-8.204860e+00,1.410000e+02,1.842634e+00,5,23,8.218225e+00,6
336,-8.204806e+00,2.490000e+02,1.867558e+00,4,41,8.254579e+00,6
337,-8.200750e+00,8.700000e+02,1.969978e+00,1,72,8.384895e+00,6
338,-8.193600e+00,2.940000e+02,1.842879e+00,5,24,8.208309e+00,6
339,-8.188972e+00,9.660000e+02,2.031316e+00,0,80,8.424950e+00,6
340,-8.186676e+00,6.540000e+02,1.896136e+00,3,54,8.280730e+00,6
