O2(1)+O=O2(3)+O:1.6597e-11,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(7)+O:1.7859e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(8)+O:1.8079e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(9)+O:1.7511e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(10)+O:2.0001e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(13)+O:1.7863e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(14)+O:2.6761e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(15)+O:2.1207e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(16)+O:2.3333e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(18)+O:6.5666e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(19)+O:1.9270e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(20)+O:3.9186e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(21)+O:4.7788e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(22)+O:9.9957e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(24)+O:2.6510e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(25)+O:2.0758e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(26)+O:2.2755e-11,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(28)+O:3.0764e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(34)+O:6.6769e-12,+0.0000E+00,+0.0000E+00,5
O2(1)+O=O2(35)+O:8.7503e-11,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(1)+O:4.8663e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(3)+O:1.3131e-11,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(4)+O:3.7904e-12,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(6)+O:4.6931e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(7)+O:1.1217e-13,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(8)+O:1.0523e-13,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(9)+O:1.0010e-13,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(10)+O:9.8411e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(11)+O:1.6165e-10,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(12)+O:4.9253e-12,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(13)+O:1.0625e-13,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(14)+O:9.3668e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(15)+O:1.2870e-13,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(16)+O:9.1107e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(18)+O:8.8578e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(19)+O:8.0650e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(20)+O:8.3200e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(21)+O:8.5337e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(22)+O:8.8693e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(23)+O:7.4621e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(24)+O:7.4353e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(25)+O:8.1754e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(26)+O:9.4064e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(27)+O:7.8090e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(28)+O:7.2398e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(29)+O:6.5225e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(30)+O:6.7351e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(31)+O:6.7383e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(32)+O:5.9717e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(33)+O:7.9849e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(34)+O:4.8640e-12,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(35)+O:7.0736e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(36)+O:5.6231e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(37)+O:6.2488e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(38)+O:5.5660e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(39)+O:6.9488e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(40)+O:5.7851e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(41)+O:6.2590e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(42)+O:6.5292e-14,+0.0000E+00,+0.0000E+00,5
O2(2)+O=O2(43)+O:5.0245e-14,+0.0000E+00,+0.0000E+00,5
