#Idx,Group
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,2
35,2
36,2
37,2
38,1
39,2
40,2
41,2
42,2
43,2
44,1
45,2
46,2
47,2
48,1
49,2
50,2
51,2
52,1
53,2
54,2
55,1
56,2
57,2
58,1
59,2
60,2
61,1
62,2
63,2
64,1
65,2
66,2
67,1
68,2
69,1
70,2
71,2
72,1
73,2
74,2
75,1
76,2
77,1
78,2
79,2
80,1
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,1
90,2
91,2
92,2
93,2
94,2
95,2
96,1
97,2
98,2
99,2
100,2
101,2
102,2
103,1
104,2
105,2
106,2
107,2
108,1
109,2
110,2
111,2
112,1
113,2
114,2
115,2
116,2
117,2
118,1
119,2
120,2
121,2
122,1
123,2
124,2
125,2
126,1
127,2
128,2
129,2
130,2
131,1
132,2
133,2
134,2
135,1
136,2
137,2
138,3
139,3
140,3
141,1
142,3
143,3
144,2
145,3
146,3
147,3
148,2
149,3
150,3
151,2
152,3
153,1
154,3
155,2
156,3
157,2
158,3
159,3
160,2
161,3
162,1
163,2
164,3
165,3
166,2
167,3
168,2
169,1
170,3
171,2
172,3
173,2
174,3
175,2
176,1
177,3
178,2
179,3
180,2
181,3
182,1
183,2
184,3
185,2
186,3
187,2
188,1
189,3
190,2
191,2
192,3
193,3
194,1
195,2
196,2
197,3
198,2
199,3
200,2
201,1
202,3
203,2
204,3
205,3
206,3
207,3
208,3
209,2
210,3
211,3
212,3
213,1
214,3
215,2
216,3
217,3
218,3
219,3
220,3
221,2
222,3
223,2
224,3
225,3
226,1
227,3
228,3
229,3
230,2
231,2
232,3
233,3
234,3
235,1
236,3
237,2
238,3
239,2
240,3
241,3
242,3
243,1
244,2
245,3
246,2
247,3
248,3
249,3
250,2
251,3
252,1
253,3
254,2
255,3
256,2
257,3
258,3
259,1
260,3
261,2
262,2
263,3
264,3
265,3
266,3
267,2
268,2
269,1
270,3
271,3
272,3
273,2
274,2
275,7
276,3
277,3
278,3
279,3
280,3
281,3
282,3
283,3
284,3
285,2
286,3
287,3
288,2
289,3
290,3
291,3
292,3
293,7
294,3
295,3
296,2
297,3
298,3
299,3
300,3
301,2
302,3
303,3
304,3
305,7
306,3
307,2
308,3
309,3
310,3
311,2
312,3
313,3
314,3
315,3
316,2
317,7
318,3
319,3
320,3
321,3
322,2
323,3
324,2
325,3
326,3
327,7
328,3
329,3
330,2
331,3
332,2
333,3
334,3
335,3
336,3
337,7
338,3
339,2
340,2
341,3
342,3
343,3
344,3
345,3
346,7
347,2
348,3
349,2
350,3
351,3
352,3
353,3
354,2
355,3
356,7
357,7
358,3
359,4
360,4
361,4
362,4
363,4
364,4
365,3
366,4
367,3
368,4
369,4
370,2
371,3
372,4
373,3
374,4
375,7
376,4
377,7
378,4
379,3
380,3
381,3
382,4
383,4
384,2
385,4
386,3
387,4
388,3
389,7
390,3
391,7
392,4
393,3
394,4
395,2
396,3
397,4
398,3
399,3
400,4
401,7
402,4
403,3
404,7
405,3
406,2
407,4
408,3
409,4
410,3
411,3
412,7
413,4
414,2
415,3
416,7
417,4
418,3
419,3
420,4
421,3
422,7
423,4
424,2
425,3
426,3
427,3
428,4
429,7
430,4
431,3
432,3
433,7
434,3
435,2
436,4
437,3
438,4
439,7
440,3
441,3
442,4
443,8
444,7
445,3
446,4
447,4
448,4
449,4
450,4
451,4
452,4
453,4
454,3
455,4
456,4
457,3
458,4
459,3
460,7
461,4
462,4
463,4
464,8
465,4
466,7
467,3
468,4
469,4
470,3
471,4
472,3
473,4
474,4
475,4
476,7
477,3
478,3
479,8
480,4
481,4
482,7
483,4
484,3
485,4
486,3
487,4
488,3
489,4
490,8
491,7
492,4
493,4
494,3
495,7
496,4
497,3
498,3
499,4
500,4
501,3
502,4
503,8
504,4
505,7
506,3
507,4
508,3
509,7
510,3
511,4
512,4
513,4
514,8
515,3
516,3
517,3
518,4
519,4
520,7
521,7
522,4
523,4
524,3
525,3
526,8
527,4
528,3
529,4
530,4
531,7
532,7
533,3
534,3
535,4
536,4
537,4
538,4
539,4
540,8
541,8
542,4
543,4
544,4
545,4
546,4
547,4
548,3
549,4
550,4
551,4
552,3
553,4
554,4
555,7
556,4
557,7
558,4
559,8
560,8
561,4
562,4
563,3
564,4
565,4
566,4
567,3
568,4
569,4
570,4
571,7
572,3
573,4
574,8
575,4
576,7
577,4
578,8
579,4
580,3
581,4
582,4
583,4
584,3
585,4
586,8
587,4
588,7
589,4
590,4
591,8
592,3
593,7
594,3
595,4
596,4
597,4
598,4
599,8
600,4
601,4
