# Te [K]  Q(l,s) = PI*sigma^2*Omega*(l,s) [A^2] (DATA ARE THE SAME AS FOR C2H4)
# (1,1)  (1,2)  (1,3)  (1,4)  (1,5)
5.00000000e+03 1.91032357e+01 2.00794026e+01 2.02213537e+01 1.99265057e+01 1.94322791e+01 
5.10000000e+03 1.91598350e+01 2.00890489e+01 2.01907108e+01 1.98667220e+01 1.93547850e+01 
5.20000000e+03 1.92126156e+01 2.00954212e+01 2.01578987e+01 1.98061120e+01 1.92777708e+01 
5.30000000e+03 1.92617550e+01 2.00987285e+01 2.01231267e+01 1.97448536e+01 1.92013607e+01 
5.40000000e+03 1.93074224e+01 2.00991678e+01 2.00865889e+01 1.96831084e+01 1.91256637e+01 
5.50000000e+03 1.93497792e+01 2.00969251e+01 2.00484661e+01 1.96210237e+01 1.90507752e+01 
5.60000000e+03 1.93889793e+01 2.00921760e+01 2.00089260e+01 1.95587330e+01 1.89767779e+01 
5.70000000e+03 1.94251695e+01 2.00850859e+01 1.99681245e+01 1.94963575e+01 1.89037436e+01 
5.80000000e+03 1.94584898e+01 2.00758109e+01 1.99262063e+01 1.94340069e+01 1.88317335e+01 
5.90000000e+03 1.94890738e+01 2.00644984e+01 1.98833056e+01 1.93717806e+01 1.87607999e+01 
6.00000000e+03 1.95170491e+01 2.00512874e+01 1.98395471e+01 1.93097680e+01 1.86909867e+01 
6.10000000e+03 1.95425373e+01 2.00363088e+01 1.97950462e+01 1.92480498e+01 1.86223304e+01 
6.20000000e+03 1.95656546e+01 2.00196864e+01 1.97499099e+01 1.91866985e+01 1.85548605e+01 
6.30000000e+03 1.95865119e+01 2.00015367e+01 1.97042374e+01 1.91257790e+01 1.84886005e+01 
6.40000000e+03 1.96052152e+01 1.99819697e+01 1.96581205e+01 1.90653494e+01 1.84235686e+01 
6.50000000e+03 1.96218656e+01 1.99610891e+01 1.96116441e+01 1.90054613e+01 1.83597779e+01 
6.60000000e+03 1.96365596e+01 1.99389927e+01 1.95648868e+01 1.89461607e+01 1.82972371e+01 
6.70000000e+03 1.96493896e+01 1.99157727e+01 1.95179210e+01 1.88874879e+01 1.82359509e+01 
6.80000000e+03 1.96604436e+01 1.98915161e+01 1.94708137e+01 1.88294786e+01 1.81759206e+01 
6.90000000e+03 1.96698058e+01 1.98663049e+01 1.94236267e+01 1.87721638e+01 1.81171442e+01 
7.00000000e+03 1.96775566e+01 1.98402161e+01 1.93764170e+01 1.87155704e+01 1.80596169e+01 
7.10000000e+03 1.96837730e+01 1.98133228e+01 1.93292368e+01 1.86597217e+01 1.80033314e+01 
7.20000000e+03 1.96885284e+01 1.97856934e+01 1.92821345e+01 1.86046372e+01 1.79482783e+01 
7.30000000e+03 1.96918930e+01 1.97573927e+01 1.92351541e+01 1.85503335e+01 1.78944460e+01 
7.40000000e+03 1.96939338e+01 1.97284815e+01 1.91883364e+01 1.84968242e+01 1.78418213e+01 
7.50000000e+03 1.96947151e+01 1.96990172e+01 1.91417184e+01 1.84441201e+01 1.77903897e+01 
7.60000000e+03 1.96942980e+01 1.96690538e+01 1.90953341e+01 1.83922298e+01 1.77401349e+01 
7.70000000e+03 1.96927412e+01 1.96386421e+01 1.90492145e+01 1.83411595e+01 1.76910399e+01 
7.80000000e+03 1.96901007e+01 1.96078300e+01 1.90033878e+01 1.82909135e+01 1.76430864e+01 
7.90000000e+03 1.96864301e+01 1.95766626e+01 1.89578798e+01 1.82414943e+01 1.75962555e+01 
8.00000000e+03 1.96817806e+01 1.95451821e+01 1.89127135e+01 1.81929025e+01 1.75505274e+01 
8.10000000e+03 1.96762012e+01 1.95134286e+01 1.88679100e+01 1.81451375e+01 1.75058818e+01 
8.20000000e+03 1.96697387e+01 1.94814393e+01 1.88234883e+01 1.80981971e+01 1.74622979e+01 
8.30000000e+03 1.96624378e+01 1.94492496e+01 1.87794652e+01 1.80520778e+01 1.74197546e+01 
8.40000000e+03 1.96543414e+01 1.94168925e+01 1.87358560e+01 1.80067752e+01 1.73782302e+01 
8.50000000e+03 1.96454905e+01 1.93843990e+01 1.86926741e+01 1.79622836e+01 1.73377031e+01 
8.60000000e+03 1.96359242e+01 1.93517984e+01 1.86499314e+01 1.79185968e+01 1.72981514e+01 
8.70000000e+03 1.96256800e+01 1.93191179e+01 1.86076385e+01 1.78757073e+01 1.72595531e+01 
8.80000000e+03 1.96147937e+01 1.92863833e+01 1.85658042e+01 1.78336072e+01 1.72218862e+01 
8.90000000e+03 1.96032995e+01 1.92536185e+01 1.85244367e+01 1.77922878e+01 1.71851288e+01 
9.00000000e+03 1.95912304e+01 1.92208461e+01 1.84835424e+01 1.77517399e+01 1.71492587e+01 
9.10000000e+03 1.95786175e+01 1.91880872e+01 1.84431270e+01 1.77119537e+01 1.71142543e+01 
9.20000000e+03 1.95654909e+01 1.91553614e+01 1.84031950e+01 1.76729189e+01 1.70800939e+01 
9.30000000e+03 1.95518792e+01 1.91226873e+01 1.83637502e+01 1.76346251e+01 1.70467558e+01 
9.40000000e+03 1.95378100e+01 1.90900821e+01 1.83247953e+01 1.75970611e+01 1.70142188e+01 
9.50000000e+03 1.95233094e+01 1.90575617e+01 1.82863322e+01 1.75602159e+01 1.69824617e+01 
9.60000000e+03 1.95084025e+01 1.90251412e+01 1.82483623e+01 1.75240778e+01 1.69514638e+01 
9.70000000e+03 1.94931134e+01 1.89928346e+01 1.82108860e+01 1.74886352e+01 1.69212044e+01 
9.80000000e+03 1.94774649e+01 1.89606548e+01 1.81739033e+01 1.74538762e+01 1.68916631e+01 
9.90000000e+03 1.94614791e+01 1.89286139e+01 1.81374135e+01 1.74197887e+01 1.68628201e+01 
1.00000000e+04 1.94451769e+01 1.88967230e+01 1.81014154e+01 1.73863608e+01 1.68346555e+01 
1.01000000e+04 1.94285784e+01 1.88649926e+01 1.80659074e+01 1.73535800e+01 1.68071500e+01 
1.02000000e+04 1.94117028e+01 1.88334322e+01 1.80308872e+01 1.73214343e+01 1.67802845e+01 
1.03000000e+04 1.93945685e+01 1.88020507e+01 1.79963523e+01 1.72899112e+01 1.67540403e+01 
1.04000000e+04 1.93771930e+01 1.87708563e+01 1.79622996e+01 1.72589986e+01 1.67283989e+01 
1.05000000e+04 1.93595930e+01 1.87398564e+01 1.79287260e+01 1.72286841e+01 1.67033425e+01 
1.06000000e+04 1.93417847e+01 1.87090581e+01 1.78956277e+01 1.71989555e+01 1.66788532e+01 
