  0.257163018348E-12  0.500000000000E-01  0.949999999729E+00  0.245405051358E-09  0.257132396168E-10  0.821356151693E+03  0.160017584899E+05  0.456848926126E-02  0.194821192450E+05  0.881830677363E+23  0.190360606300E+08  0.338484688910E+00
  0.269734648532E-12  0.500000000000E-01  0.949999999716E+00  0.257401394586E-09  0.269697640785E-10  0.821356151688E+03  0.160017584898E+05  0.456848926128E-02  0.194821192450E+05  0.881830677368E+23  0.190360606300E+08  0.338484688909E+00
  0.282431995017E-12  0.500000000000E-01  0.949999999702E+00  0.269517701245E-09  0.282388537848E-10  0.821356151683E+03  0.160017584897E+05  0.456848926131E-02  0.194821192450E+05  0.881830677374E+23  0.190360606300E+08  0.338484688908E+00
  0.295256314967E-12  0.500000000000E-01  0.949999999689E+00  0.281755170971E-09  0.295206343883E-10  0.821356151679E+03  0.160017584896E+05  0.456848926134E-02  0.194821192450E+05  0.881830677379E+23  0.190360606300E+08  0.338484688907E+00
  0.308208878117E-12  0.500000000000E-01  0.949999999675E+00  0.294115015394E-09  0.308152327978E-10  0.821356151674E+03  0.160017584896E+05  0.456848926137E-02  0.194821192451E+05  0.881830677384E+23  0.190360606300E+08  0.338484688906E+00
  0.321290966898E-12  0.500000000000E-01  0.949999999661E+00  0.306598458261E-09  0.321227771916E-10  0.821356151669E+03  0.160017584895E+05  0.456848926139E-02  0.194821192451E+05  0.881830677390E+23  0.190360606300E+08  0.338484688905E+00
  0.334503876567E-12  0.500000000000E-01  0.949999999647E+00  0.319206735556E-09  0.334433970294E-10  0.821356151664E+03  0.160017584894E+05  0.456848926142E-02  0.194821192451E+05  0.881830677395E+23  0.190360606300E+08  0.338484688903E+00
  0.347848915333E-12  0.500000000000E-01  0.949999999633E+00  0.331941095623E-09  0.347772230656E-10  0.821356151659E+03  0.160017584893E+05  0.456848926145E-02  0.194821192451E+05  0.881830677400E+23  0.190360606300E+08  0.338484688902E+00
  0.361327404486E-12  0.500000000000E-01  0.949999999619E+00  0.344802799291E-09  0.361243873623E-10  0.821356151653E+03  0.160017584892E+05  0.456848926148E-02  0.194821192451E+05  0.881830677406E+23  0.190360606300E+08  0.338484688901E+00
  0.374940678531E-12  0.500000000000E-01  0.949999999605E+00  0.357793119995E-09  0.374850233020E-10  0.821356151648E+03  0.160017584891E+05  0.456848926151E-02  0.194821192452E+05  0.881830677411E+23  0.190360606300E+08  0.338484688900E+00
  0.388690085316E-12  0.500000000000E-01  0.949999999590E+00  0.370913343906E-09  0.388592656012E-10  0.821356151643E+03  0.160017584891E+05  0.456848926154E-02  0.194821192452E+05  0.881830677417E+23  0.190360606300E+08  0.338484688899E+00
  0.402576986170E-12  0.500000000000E-01  0.949999999576E+00  0.384164770055E-09  0.402472503235E-10  0.821356151638E+03  0.160017584890E+05  0.456848926157E-02  0.194821192452E+05  0.881830677423E+23  0.190360606300E+08  0.338484688897E+00
  0.416602756031E-12  0.500000000000E-01  0.949999999561E+00  0.397548710466E-09  0.416491148931E-10  0.821356151632E+03  0.160017584889E+05  0.456848926160E-02  0.194821192452E+05  0.881830677428E+23  0.190360606300E+08  0.338484688896E+00
  0.430768783592E-12  0.500000000000E-01  0.949999999546E+00  0.411066490280E-09  0.430649981086E-10  0.821356151627E+03  0.160017584888E+05  0.456848926163E-02  0.194821192452E+05  0.881830677434E+23  0.190360606300E+08  0.338484688895E+00
  0.445076471427E-12  0.500000000000E-01  0.949999999531E+00  0.424719447892E-09  0.444950401562E-10  0.821356151621E+03  0.160017584887E+05  0.456848926166E-02  0.194821192453E+05  0.881830677440E+23  0.190360606300E+08  0.338484688894E+00
  0.459527236142E-12  0.500000000000E-01  0.949999999516E+00  0.438508935079E-09  0.459393826244E-10  0.821356151616E+03  0.160017584886E+05  0.456848926169E-02  0.194821192453E+05  0.881830677446E+23  0.190360606300E+08  0.338484688892E+00
  0.474122508503E-12  0.500000000000E-01  0.949999999500E+00  0.452436317138E-09  0.473981685175E-10  0.821356151610E+03  0.160017584885E+05  0.456848926172E-02  0.194821192453E+05  0.881830677452E+23  0.190360606300E+08  0.338484688891E+00
  0.488863733588E-12  0.500000000000E-01  0.949999999485E+00  0.466502973017E-09  0.488715422695E-10  0.821356151605E+03  0.160017584884E+05  0.456848926175E-02  0.194821192453E+05  0.881830677458E+23  0.190360606300E+08  0.338484688890E+00
  0.503752370924E-12  0.500000000000E-01  0.949999999469E+00  0.480710295455E-09  0.503596497592E-10  0.821356151599E+03  0.160017584883E+05  0.456848926178E-02  0.194821192453E+05  0.881830677464E+23  0.190360606300E+08  0.338484688888E+00
  0.518789894633E-12  0.500000000000E-01  0.949999999453E+00  0.495059691116E-09  0.518626383239E-10  0.821356151593E+03  0.160017584882E+05  0.456848926181E-02  0.194821192454E+05  0.881830677470E+23  0.190360606300E+08  0.338484688887E+00
  0.533977793580E-12  0.500000000000E-01  0.949999999437E+00  0.509552580733E-09  0.533806567743E-10  0.821356151588E+03  0.160017584882E+05  0.456848926184E-02  0.194821192454E+05  0.881830677476E+23  0.190360606300E+08  0.338484688886E+00
  0.549317571515E-12  0.500000000000E-01  0.949999999421E+00  0.524190399246E-09  0.549138554094E-10  0.821356151582E+03  0.160017584881E+05  0.456848926188E-02  0.194821192454E+05  0.881830677483E+23  0.190360606300E+08  0.338484688884E+00
  0.564810747231E-12  0.500000000000E-01  0.949999999405E+00  0.538974595944E-09  0.564623860309E-10  0.821356151576E+03  0.160017584880E+05  0.456848926191E-02  0.194821192454E+05  0.881830677489E+23  0.190360606300E+08  0.338484688883E+00
  0.580458854703E-12  0.500000000000E-01  0.949999999388E+00  0.553906634608E-09  0.580264019587E-10  0.821356151570E+03  0.160017584879E+05  0.456848926194E-02  0.194821192454E+05  0.881830677496E+23  0.190360606300E+08  0.338484688882E+00
  0.596263443250E-12  0.500000000000E-01  0.949999999371E+00  0.568987993658E-09  0.596060580459E-10  0.821356151564E+03  0.160017584878E+05  0.456848926198E-02  0.194821192455E+05  0.881830677502E+23  0.190360606300E+08  0.338484688880E+00
  0.612226077682E-12  0.500000000000E-01  0.949999999355E+00  0.584220166298E-09  0.612015106942E-10  0.821356151558E+03  0.160017584877E+05  0.456848926201E-02  0.194821192455E+05  0.881830677509E+23  0.190360606300E+08  0.338484688879E+00
  0.628348338459E-12  0.500000000000E-01  0.949999999338E+00  0.599604660664E-09  0.628129178690E-10  0.821356151552E+03  0.160017584876E+05  0.456848926204E-02  0.194821192455E+05  0.881830677515E+23  0.190360606300E+08  0.338484688877E+00
  0.644631821844E-12  0.500000000000E-01  0.949999999320E+00  0.615142999973E-09  0.644404391157E-10  0.821356151545E+03  0.160017584875E+05  0.456848926208E-02  0.194821192455E+05  0.881830677522E+23  0.190360606300E+08  0.338484688876E+00
  0.661078140062E-12  0.500000000000E-01  0.949999999303E+00  0.630836722674E-09  0.660842355750E-10  0.821356151539E+03  0.160017584874E+05  0.456848926211E-02  0.194821192456E+05  0.881830677528E+23  0.190360606300E+08  0.338484688874E+00
  0.677688921463E-12  0.500000000000E-01  0.949999999286E+00  0.646687382602E-09  0.677444699991E-10  0.821356151533E+03  0.160017584873E+05  0.456848926215E-02  0.194821192456E+05  0.881830677535E+23  0.190360606300E+08  0.338484688873E+00
  0.694465810678E-12  0.500000000000E-01  0.949999999268E+00  0.662696549128E-09  0.694213067675E-10  0.821356151526E+03  0.160017584872E+05  0.456848926218E-02  0.194821192456E+05  0.881830677542E+23  0.190360606300E+08  0.338484688871E+00
  0.711410468784E-12  0.500000000000E-01  0.949999999250E+00  0.678865807320E-09  0.711149119037E-10  0.821356151520E+03  0.160017584870E+05  0.456848926222E-02  0.194821192456E+05  0.881830677549E+23  0.190360606300E+08  0.338484688870E+00
  0.728524573472E-12  0.500000000000E-01  0.949999999232E+00  0.695196758092E-09  0.728254530914E-10  0.821356151513E+03  0.160017584869E+05  0.456848926226E-02  0.194821192457E+05  0.881830677556E+23  0.190360606300E+08  0.338484688868E+00
  0.745809819207E-12  0.500000000000E-01  0.949999999214E+00  0.711691018372E-09  0.745530996911E-10  0.821356151507E+03  0.160017584868E+05  0.456848926229E-02  0.194821192457E+05  0.881830677563E+23  0.190360606300E+08  0.338484688867E+00
  0.763267917399E-12  0.500000000000E-01  0.949999999195E+00  0.728350221253E-09  0.762980227570E-10  0.821356151500E+03  0.160017584867E+05  0.456848926233E-02  0.194821192457E+05  0.881830677570E+23  0.190360606300E+08  0.338484688865E+00
  0.780900596573E-12  0.500000000000E-01  0.949999999177E+00  0.745176016163E-09  0.780603950537E-10  0.821356151494E+03  0.160017584866E+05  0.456848926237E-02  0.194821192457E+05  0.881830677577E+23  0.190360606300E+08  0.338484688864E+00
  0.798709602539E-12  0.500000000000E-01  0.949999999158E+00  0.762170069021E-09  0.798403910735E-10  0.821356151487E+03  0.160017584865E+05  0.456848926241E-02  0.194821192458E+05  0.881830677585E+23  0.190360606300E+08  0.338484688862E+00
  0.816696698564E-12  0.500000000000E-01  0.949999999139E+00  0.779334062407E-09  0.816381870536E-10  0.821356151480E+03  0.160017584864E+05  0.456848926244E-02  0.194821192458E+05  0.881830677592E+23  0.190360606300E+08  0.338484688861E+00
  0.834863665550E-12  0.500000000000E-01  0.949999999120E+00  0.796669695726E-09  0.834539609938E-10  0.821356151473E+03  0.160017584863E+05  0.456848926248E-02  0.194821192458E+05  0.881830677600E+23  0.190360606300E+08  0.338484688859E+00
  0.853212302205E-12  0.500000000000E-01  0.949999999101E+00  0.814178685378E-09  0.852878926734E-10  0.821356151466E+03  0.160017584862E+05  0.456848926252E-02  0.194821192458E+05  0.881830677607E+23  0.190360606300E+08  0.338484688857E+00
  0.871744425227E-12  0.500000000000E-01  0.949999999081E+00  0.831862764925E-09  0.871401636700E-10  0.821356151459E+03  0.160017584860E+05  0.456848926256E-02  0.194821192459E+05  0.881830677615E+23  0.190360606300E+08  0.338484688856E+00
  0.890461869480E-12  0.500000000000E-01  0.949999999061E+00  0.849723685268E-09  0.890109573768E-10  0.821356151452E+03  0.160017584859E+05  0.456848926260E-02  0.194821192459E+05  0.881830677622E+23  0.190360606300E+08  0.338484688854E+00
  0.909366488174E-12  0.500000000000E-01  0.949999999041E+00  0.867763214812E-09  0.909004590208E-10  0.821356151445E+03  0.160017584858E+05  0.456848926264E-02  0.194821192459E+05  0.881830677630E+23  0.190360606300E+08  0.338484688852E+00
  0.928460153056E-12  0.500000000000E-01  0.949999999021E+00  0.885983139652E-09  0.928088556814E-10  0.821356151437E+03  0.160017584857E+05  0.456848926268E-02  0.194821192459E+05  0.881830677638E+23  0.190360606300E+08  0.338484688851E+00
  0.947744754587E-12  0.500000000000E-01  0.949999999001E+00  0.904385263739E-09  0.947363363088E-10  0.821356151430E+03  0.160017584856E+05  0.456848926272E-02  0.194821192460E+05  0.881830677646E+23  0.190360606300E+08  0.338484688849E+00
  0.967222202133E-12  0.500000000000E-01  0.949999998980E+00  0.922971409066E-09  0.966830917426E-10  0.821356151423E+03  0.160017584854E+05  0.456848926276E-02  0.194821192460E+05  0.881830677654E+23  0.190360606300E+08  0.338484688847E+00
  0.986894424154E-12  0.500000000000E-01  0.949999998960E+00  0.941743415845E-09  0.986493147310E-10  0.821356151415E+03  0.160017584853E+05  0.456848926280E-02  0.194821192460E+05  0.881830677662E+23  0.190360606300E+08  0.338484688846E+00
  0.100676336840E-11  0.500000000000E-01  0.949999998939E+00  0.960703142692E-09  0.100635199949E-09  0.821356151407E+03  0.160017584852E+05  0.456848926285E-02  0.194821192461E+05  0.881830677670E+23  0.190360606300E+08  0.338484688844E+00
  0.102683100208E-11  0.500000000000E-01  0.949999998917E+00  0.979852466806E-09  0.102640944020E-09  0.821356151400E+03  0.160017584851E+05  0.456848926289E-02  0.194821192461E+05  0.881830677678E+23  0.190360606300E+08  0.338484688842E+00
  0.104709931210E-11  0.500000000000E-01  0.949999998896E+00  0.999193284160E-09  0.104666745532E-09  0.821356151392E+03  0.160017584849E+05  0.456848926293E-02  0.194821192461E+05  0.881830677686E+23  0.190360606300E+08  0.338484688840E+00
  0.106757030522E-11  0.500000000000E-01  0.949999998875E+00  0.101872750969E-08  0.106712805059E-09  0.821356151384E+03  0.160017584848E+05  0.456848926297E-02  0.194821192461E+05  0.881830677695E+23  0.190360606300E+08  0.338484688838E+00
  0.108824600827E-11  0.500000000000E-01  0.949999998853E+00  0.103845707747E-08  0.108779325181E-09  0.821356151376E+03  0.160017584847E+05  0.456848926302E-02  0.194821192462E+05  0.881830677703E+23  0.190360606300E+08  0.338484688837E+00
  0.110912846836E-11  0.500000000000E-01  0.949999998831E+00  0.105838394093E-08  0.110866510505E-09  0.821356151368E+03  0.160017584846E+05  0.456848926306E-02  0.194821192462E+05  0.881830677712E+23  0.190360606300E+08  0.338484688835E+00
  0.113021975304E-11  0.500000000000E-01  0.949999998809E+00  0.107851007302E-08  0.112974567683E-09  0.821356151360E+03  0.160017584844E+05  0.456848926311E-02  0.194821192462E+05  0.881830677720E+23  0.190360606300E+08  0.338484688833E+00
  0.115152195057E-11  0.500000000000E-01  0.949999998786E+00  0.109883746643E-08  0.115103705432E-09  0.821356151352E+03  0.160017584843E+05  0.456848926315E-02  0.194821192463E+05  0.881830677729E+23  0.190360606300E+08  0.338484688831E+00
  0.117303717008E-11  0.500000000000E-01  0.949999998763E+00  0.111936813377E-08  0.117254134559E-09  0.821356151344E+03  0.160017584842E+05  0.456848926320E-02  0.194821192463E+05  0.881830677738E+23  0.190360606300E+08  0.338484688829E+00
  0.119476754178E-11  0.500000000000E-01  0.949999998740E+00  0.114010410779E-08  0.119426067978E-09  0.821356151336E+03  0.160017584840E+05  0.456848926324E-02  0.194821192463E+05  0.881830677747E+23  0.190360606300E+08  0.338484688827E+00
  0.121671521719E-11  0.500000000000E-01  0.949999998717E+00  0.116104744155E-08  0.121619720731E-09  0.821356151327E+03  0.160017584839E+05  0.456848926329E-02  0.194821192464E+05  0.881830677756E+23  0.190360606300E+08  0.338484688825E+00
  0.123888236937E-11  0.500000000000E-01  0.949999998694E+00  0.118220020864E-08  0.123835310011E-09  0.821356151319E+03  0.160017584837E+05  0.456848926334E-02  0.194821192464E+05  0.881830677765E+23  0.190360606300E+08  0.338484688823E+00
  0.126127119306E-11  0.500000000000E-01  0.949999998670E+00  0.120356450340E-08  0.126073055185E-09  0.821356151311E+03  0.160017584836E+05  0.456848926339E-02  0.194821192464E+05  0.881830677774E+23  0.190360606300E+08  0.338484688821E+00
  0.128388390499E-11  0.500000000000E-01  0.949999998647E+00  0.122514244111E-08  0.128333177811E-09  0.821356151302E+03  0.160017584835E+05  0.456848926343E-02  0.194821192464E+05  0.881830677783E+23  0.190360606300E+08  0.338484688819E+00
  0.130672274404E-11  0.500000000000E-01  0.949999998622E+00  0.124693615820E-08  0.130615901663E-09  0.821356151293E+03  0.160017584833E+05  0.456848926348E-02  0.194821192465E+05  0.881830677793E+23  0.190360606300E+08  0.338484688817E+00
  0.132978997148E-11  0.500000000000E-01  0.949999998598E+00  0.126894781245E-08  0.132921452754E-09  0.821356151284E+03  0.160017584832E+05  0.456848926353E-02  0.194821192465E+05  0.881830677802E+23  0.190360606300E+08  0.338484688815E+00
  0.135308787120E-11  0.500000000000E-01  0.949999998574E+00  0.129117958325E-08  0.135250059356E-09  0.821356151276E+03  0.160017584830E+05  0.456848926358E-02  0.194821192465E+05  0.881830677812E+23  0.190360606300E+08  0.338484688813E+00
  0.137661874991E-11  0.500000000000E-01  0.949999998549E+00  0.131363367175E-08  0.137601952025E-09  0.821356151267E+03  0.160017584829E+05  0.456848926363E-02  0.194821192466E+05  0.881830677821E+23  0.190360606300E+08  0.338484688811E+00
  0.140038493741E-11  0.500000000000E-01  0.949999998524E+00  0.133631230114E-08  0.139977363620E-09  0.821356151258E+03  0.160017584827E+05  0.456848926368E-02  0.194821192466E+05  0.881830677831E+23  0.190360606300E+08  0.338484688809E+00
  0.142438878678E-11  0.500000000000E-01  0.949999998498E+00  0.135921771682E-08  0.142376529332E-09  0.821356151248E+03  0.160017584826E+05  0.456848926373E-02  0.194821192467E+05  0.881830677841E+23  0.190360606300E+08  0.338484688807E+00
  0.144863267465E-11  0.500000000000E-01  0.949999998473E+00  0.138235218665E-08  0.144799686701E-09  0.821356151239E+03  0.160017584824E+05  0.456848926378E-02  0.194821192467E+05  0.881830677851E+23  0.190360606300E+08  0.338484688805E+00
  0.147311900139E-11  0.500000000000E-01  0.949999998447E+00  0.140571800118E-08  0.147247075644E-09  0.821356151230E+03  0.160017584823E+05  0.456848926383E-02  0.194821192467E+05  0.881830677861E+23  0.190360606300E+08  0.338484688802E+00
  0.149785019141E-11  0.500000000000E-01  0.949999998421E+00  0.142931747386E-08  0.149718938477E-09  0.821356151220E+03  0.160017584821E+05  0.456848926389E-02  0.194821192468E+05  0.881830677871E+23  0.190360606300E+08  0.338484688800E+00
  0.152282869332E-11  0.500000000000E-01  0.949999998395E+00  0.145315294126E-08  0.152215519938E-09  0.821356151211E+03  0.160017584820E+05  0.456848926394E-02  0.194821192468E+05  0.881830677881E+23  0.190360606300E+08  0.338484688798E+00
  0.154805698026E-11  0.500000000000E-01  0.949999998368E+00  0.147722676333E-08  0.154737067214E-09  0.821356151201E+03  0.160017584818E+05  0.456848926399E-02  0.194821192468E+05  0.881830677891E+23  0.190360606300E+08  0.338484688796E+00
  0.157353755006E-11  0.500000000000E-01  0.949999998341E+00  0.150154132363E-08  0.157283829964E-09  0.821356151192E+03  0.160017584817E+05  0.456848926405E-02  0.194821192469E+05  0.881830677902E+23  0.190360606300E+08  0.338484688794E+00
  0.159927292556E-11  0.500000000000E-01  0.949999998314E+00  0.152609902952E-08  0.159856060341E-09  0.821356151182E+03  0.160017584815E+05  0.456848926410E-02  0.194821192469E+05  0.881830677912E+23  0.190360606300E+08  0.338484688791E+00
  0.162526565481E-11  0.500000000000E-01  0.949999998287E+00  0.155090231247E-08  0.162454013022E-09  0.821356151172E+03  0.160017584813E+05  0.456848926416E-02  0.194821192469E+05  0.881830677923E+23  0.190360606300E+08  0.338484688789E+00
  0.165151831136E-11  0.500000000000E-01  0.949999998259E+00  0.157595362825E-08  0.165077945231E-09  0.821356151162E+03  0.160017584812E+05  0.456848926421E-02  0.194821192470E+05  0.881830677934E+23  0.190360606300E+08  0.338484688787E+00
  0.167803349448E-11  0.500000000000E-01  0.949999998231E+00  0.160125545719E-08  0.167728116761E-09  0.821356151152E+03  0.160017584810E+05  0.456848926427E-02  0.194821192470E+05  0.881830677944E+23  0.190360606300E+08  0.338484688784E+00
  0.170481382942E-11  0.500000000000E-01  0.949999998203E+00  0.162681030441E-08  0.170404790008E-09  0.821356151142E+03  0.160017584808E+05  0.456848926433E-02  0.194821192471E+05  0.881830677955E+23  0.190360606300E+08  0.338484688782E+00
  0.173186196772E-11  0.500000000000E-01  0.949999998174E+00  0.165262070011E-08  0.173108229987E-09  0.821356151131E+03  0.160017584807E+05  0.456848926438E-02  0.194821192471E+05  0.881830677966E+23  0.190360606300E+08  0.338484688780E+00
  0.175918058739E-11  0.500000000000E-01  0.949999998145E+00  0.167868919976E-08  0.175838704366E-09  0.821356151121E+03  0.160017584805E+05  0.456848926444E-02  0.194821192471E+05  0.881830677978E+23  0.190360606300E+08  0.338484688777E+00
  0.178677239327E-11  0.500000000000E-01  0.949999998116E+00  0.170501838440E-08  0.178596483490E-09  0.821356151110E+03  0.160017584803E+05  0.456848926450E-02  0.194821192472E+05  0.881830677989E+23  0.190360606300E+08  0.338484688775E+00
  0.181464011720E-11  0.500000000000E-01  0.949999998087E+00  0.173161086089E-08  0.181381840405E-09  0.821356151100E+03  0.160017584802E+05  0.456848926456E-02  0.194821192472E+05  0.881830678000E+23  0.190360606300E+08  0.338484688772E+00
  0.184278651837E-11  0.500000000000E-01  0.949999998057E+00  0.175846926215E-08  0.184195050890E-09  0.821356151089E+03  0.160017584800E+05  0.456848926462E-02  0.194821192472E+05  0.881830678012E+23  0.190360606300E+08  0.338484688770E+00
  0.187121438356E-11  0.500000000000E-01  0.949999998027E+00  0.178559624741E-08  0.187036393480E-09  0.821356151078E+03  0.160017584798E+05  0.456848926468E-02  0.194821192473E+05  0.881830678023E+23  0.190360606300E+08  0.338484688767E+00
  0.189992652739E-11  0.500000000000E-01  0.949999997997E+00  0.181299450252E-08  0.189906149496E-09  0.821356151067E+03  0.160017584796E+05  0.456848926474E-02  0.194821192473E+05  0.881830678035E+23  0.190360606300E+08  0.338484688765E+00
  0.192892579266E-11  0.500000000000E-01  0.949999997967E+00  0.184066674019E-08  0.192804603073E-09  0.821356151056E+03  0.160017584794E+05  0.456848926480E-02  0.194821192474E+05  0.881830678047E+23  0.190360606300E+08  0.338484688762E+00
  0.195821505059E-11  0.500000000000E-01  0.949999997936E+00  0.186861570023E-08  0.195732041186E-09  0.821356151045E+03  0.160017584793E+05  0.456848926486E-02  0.194821192474E+05  0.881830678059E+23  0.190360606300E+08  0.338484688759E+00
  0.198779720110E-11  0.500000000000E-01  0.949999997904E+00  0.189684414986E-08  0.198688753680E-09  0.821356151034E+03  0.160017584791E+05  0.456848926492E-02  0.194821192475E+05  0.881830678071E+23  0.190360606300E+08  0.338484688757E+00
  0.201767517311E-11  0.500000000000E-01  0.949999997873E+00  0.192535488399E-08  0.201675033300E-09  0.821356151022E+03  0.160017584789E+05  0.456848926499E-02  0.194821192475E+05  0.881830678083E+23  0.190360606300E+08  0.338484688754E+00
  0.204785192484E-11  0.500000000000E-01  0.949999997841E+00  0.195415072546E-08  0.204691175716E-09  0.821356151011E+03  0.160017584787E+05  0.456848926505E-02  0.194821192475E+05  0.881830678096E+23  0.190360606300E+08  0.338484688752E+00
  0.207833044409E-11  0.500000000000E-01  0.949999997809E+00  0.198323452535E-08  0.207737479557E-09  0.821356150999E+03  0.160017584785E+05  0.456848926512E-02  0.194821192476E+05  0.881830678108E+23  0.190360606300E+08  0.338484688749E+00
  0.210911374853E-11  0.500000000000E-01  0.949999997777E+00  0.201260916323E-08  0.210814246437E-09  0.821356150988E+03  0.160017584783E+05  0.456848926518E-02  0.194821192476E+05  0.881830678121E+23  0.190360606300E+08  0.338484688746E+00
